Name,Epoch,RA,Dec,type,redshift,Distance_Mpc,Rest_DeltaT,Peak Luminosity,RMS,Flux_mjy,RMS_mjy,File Path,fits_path,center_lum,Detection,Gaussian Did Subtract,Gaussian Fit Success,Gaussian Fit Error,Brightest In Center,Brightest Y,Brightest X,Brightest Value,Final Brightest In Center,Final Brightest Y,Final Brightest X,Final Brightest Value,New Peak 3x3,New RMS,New SNR,New Detection,Gaussian Amp,Gaussian Sigma X,Gaussian Sigma Y,Gaussian Offset,Gaussian Adjusted File Path
ZTF22abgntys,1,02:43:41.64,+42:01:17.5,SN II,0.01963,84.12857142857145,-1252.7475652934424,2.471398289171349e+27,1.0703490637681854e+27,0.291835720418021,0.1263942888130567,final_luminosity_arrays\ZTF22abgntys_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abgntys_epoch_1.fits,1.3464195193046568e+27,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,8,4,3.696075909192747e+27,2.4713982891713494e+27,1.0703646170735471e+27,2.308931227499212,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abgntys_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF22abgntys,2,02:43:41.64,+42:01:17.5,SN II,0.01963,84.12857142857145,-346.5364887264525,6.53096084241454e+27,1.008352816246717e+27,0.7712102378718555,0.1190733391529827,final_luminosity_arrays\ZTF22abgntys_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abgntys_epoch_2.fits,6.53096084241454e+27,True,False,False,,True,14.0,14.0,6.53096084241454e+27,True,6,6,6.53096084241454e+27,6.53096084241454e+27,1.0083674686809498e+27,6.476766699899313,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abgntys_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF22abgntys,3,02:43:41.64,+42:01:17.5,SN II,0.01963,84.12857142857145,579.2895462077884,4.094838776492192e+27,1.1505154327779058e+27,0.4835401196032763,0.1358608932514599,final_luminosity_arrays\ZTF22abgntys_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abgntys_epoch_3.fits,3.244079905136377e+27,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,True,5,5,4.0948387764921914e+27,4.0948387764921914e+27,1.1505321509855025e+27,3.5590824410988486,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abgntys_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF22abilaka,1,02:03:08.29,+36:43:50.4,SN Ia,0.096,411.4285714285714,-1140.865875912378,1.225672574292551e+29,2.823169618178556e+28,0.6051573436707262,0.1393917664849854,final_luminosity_arrays\ZTF22abilaka_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abilaka_epoch_1.fits,1.225672574292551e+29,True,False,False,,True,14.0,14.0,1.225672574292551e+29,True,6,6,1.225672574292551e+29,1.225672574292551e+29,2.8232106418227525e+28,4.341413836203234,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abilaka_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF22abilaka,2,02:03:08.29,+36:43:50.4,SN Ia,0.096,411.4285714285714,-289.58850364960443,1.189219509710809e+28,2.382279698480336e+28,0.0587159192946274,0.1176231754883847,final_luminosity_arrays\ZTF22abilaka_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abilaka_epoch_2.fits,-1.7402597570790362e+28,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,9,10,6.267048113397514e+28,1.189219509710809e+28,2.3823143155271124e+28,0.49918665306247867,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abilaka_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF22abilaka,3,02:03:08.29,+36:43:50.4,SN Ia,0.096,411.4285714285714,596.3604014598845,2.543631955856724e+28,2.6377523316276253e+28,0.1255879906238988,0.1302369346453519,final_luminosity_arrays\ZTF22abilaka_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abilaka_epoch_3.fits,-1.6695376460811483e+28,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,10,4,7.727359961050617e+28,2.543631955856724e+28,2.6377906609622984e+28,0.9643039508407296,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abilaka_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF22abiwpck,1,23:51:32.85,+08:44:16.8,SN Ia,0.042,180.0,-1726.7115547025894,6.069606990968999e+28,5.565522045267345e+27,1.5656630275771022,0.1435654520656886,final_luminosity_arrays\ZTF22abiwpck_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abiwpck_epoch_1.fits,5.295363035127057e+28,True,False,False,,True,14.0,15.0,6.069606990968999e+28,True,6,7,6.069606990968999e+28,6.069606990968999e+28,5.565602918196371e+27,10.905569585506756,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abiwpck_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF22abiwpck,2,23:51:32.85,+08:44:16.8,SN Ia,0.042,180.0,-729.590633397407,6.467388397479986e+28,6.728473126497264e+27,1.6682712594047189,0.1735643625630478,final_luminosity_arrays\ZTF22abiwpck_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abiwpck_epoch_2.fits,6.467388397479986e+28,True,False,False,,True,14.0,14.0,6.467388397479986e+28,True,6,6,6.467388397479986e+28,6.467388397479986e+28,6.728570898337027e+27,9.611830647542716,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abiwpck_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF22abiwpck,3,23:51:32.85,+08:44:16.8,SN Ia,0.042,180.0,136.0523608444355,6.030998097432131e+28,5.56373649594474e+27,1.5557038132101295,0.1435193929191071,final_luminosity_arrays\ZTF22abiwpck_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abiwpck_epoch_3.fits,6.030998097432131e+28,True,False,False,,True,14.0,14.0,6.030998097432131e+28,True,6,6,6.030998097432131e+28,6.030998097432131e+28,5.563817342927842e+27,10.839676656707864,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abiwpck_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF22abjrrea,1,17:29:45.54,+05:29:22.4,SN II,0.03,128.57142857142858,-1166.18624271834,1.5516439869615932e+28,3.280824377963275e+27,0.7844872307032347,0.1658758227949297,final_luminosity_arrays\ZTF22abjrrea_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abjrrea_epoch_1.fits,1.5516439869615932e+28,True,False,False,,True,14.0,14.0,1.5516439869615932e+28,True,6,6,1.5516439869615932e+28,1.5516439869615932e+28,3.280872051815773e+27,4.729364517896539,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abjrrea_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF22abjrrea,2,17:29:45.54,+05:29:22.4,SN II,0.03,128.57142857142858,-356.4775048542623,1.4955351991444227e+28,2.7222622190181833e+27,0.7561194943264127,0.1376353725229016,final_luminosity_arrays\ZTF22abjrrea_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abjrrea_epoch_2.fits,1.247725089615224e+28,True,False,False,,True,14.0,13.0,1.4955351991444227e+28,True,6,5,1.4955351991444227e+28,1.4955351991444227e+28,2.722301776371014e+27,5.493642226315034,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abjrrea_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF22abjrrea,3,17:29:45.54,+05:29:22.4,SN II,0.03,128.57142857142858,638.6681262136989,1.5397192260778436e+28,2.9924622092590784e+27,0.7784582558088005,0.1512964651438405,final_luminosity_arrays\ZTF22abjrrea_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abjrrea_epoch_3.fits,1.2996412090108e+28,True,False,False,,True,14.0,13.0,1.5397192260778436e+28,True,6,5,1.5397192260778436e+28,1.5397192260778436e+28,2.9925056929038994e+27,5.145250783411925,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abjrrea_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF22abmsaxp,1,02:16:32.50,-11:20:59.4,SN II,0.0134,57.42857142857143,-1193.3613380699178,3.6570410614683776e+27,1.0310744283814336e+27,0.9267370915040374,0.2612901484439302,final_luminosity_arrays\ZTF22abmsaxp_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abmsaxp_epoch_1.fits,2.2044501976178995e+27,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,11,8,1.0323461767410567e+28,3.6570410614683776e+27,1.0310894109847525e+27,3.5467739485130423,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abmsaxp_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF22abmsaxp,2,02:16:32.50,-11:20:59.4,SN II,0.0134,57.42857142857143,-251.975902901179,3.80033989919144e+27,9.063313322284016e+26,0.963050697464496,0.2296783256559798,final_luminosity_arrays\ZTF22abmsaxp_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abmsaxp_epoch_2.fits,1.7514219187377498e+27,True,True,True,,False,19.0,16.0,9.945742309268936e+27,False,4,3,2.130999081805227e+27,1.1490029615622155e+27,7.704608916314899e+26,1.4913189936599425,False,8.999435436850033e+27,2.0492438587176363,2.6930889567918146,0.0,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abmsaxp_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF22abmsaxp,3,02:16:32.50,-11:20:59.4,SN II,0.0134,57.42857142857143,651.9119992105241,3.526522279674379e+27,1.0525304569839772e+27,0.8936621015891434,0.266727436717461,final_luminosity_arrays\ZTF22abmsaxp_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abmsaxp_epoch_3.fits,1.641282914838864e+27,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,11,8,1.0873574507536564e+28,3.526522279674379e+27,1.0525457513661129e+27,3.350469350237042,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abmsaxp_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF22abobobs,1,20:42:26.61,+07:34:43.5,SN Ia,0.059,252.8571428571429,-1720.756902738463,2.527140235660328e+29,1.9935922674971726e+28,3.303403500467538,0.2606003132846649,final_luminosity_arrays\ZTF22abobobs_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abobobs_epoch_1.fits,1.3994857440472409e+29,True,True,True,,False,14.0,10.0,5.5002402554278215e+29,False,5,4,3.080233811766486e+29,2.322379409896718e+29,2.0210154203249926e+28,11.49115136154312,False,4.001511336931564e+29,1.3296303295751997,1.0818353231232132,1.4987289184962576e+29,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abobobs_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF22abobobs,2,20:42:26.61,+07:34:43.5,SN Ia,0.059,252.8571428571429,-755.6955240793505,1.344439171786595e+29,2.1662756793553404e+28,1.757411402650177,0.2831733097609201,final_luminosity_arrays\ZTF22abobobs_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abobobs_epoch_2.fits,9.532752588282426e+28,True,True,True,,False,14.0,10.0,4.95231396141916e+29,False,5,1,2.174696631357939e+29,1.1665263740216668e+29,2.127971928403215e+28,5.481869184698331,False,3.8846660945435936e+29,1.2777566053426785,1.104040824243734,1.067647866875566e+29,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abobobs_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF22abobobs,3,20:42:26.61,+07:34:43.5,SN Ia,0.059,252.8571428571429,130.9900283285815,9.892772743725455e+28,1.7956719842363038e+28,1.2931542005389924,0.2347283791564667,final_luminosity_arrays\ZTF22abobobs_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abobobs_epoch_3.fits,8.359322656359985e+28,True,True,True,,False,14.0,10.0,4.138469220737193e+29,False,5,2,1.904053717391703e+29,8.744432561164891e+28,1.7829826810055934e+28,4.904384464482333,False,3.2484299553911114e+29,1.2408948914505096,1.0910634115411182,8.900392653460815e+28,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abobobs_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF22absibqa,1,05:43:05.31,+00:37:14.7,SN Ic,0.01441,61.75714285714286,-1745.1110300569374,6.517130984355544e+27,7.234921109236826e+26,1.4281203038990498,0.1585435047695234,final_luminosity_arrays\ZTF22absibqa_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22absibqa_epoch_1.fits,1.7127462559170332e+27,True,True,True,,False,12.0,11.0,2.6064932663804476e+28,False,5,3,5.843600216338286e+27,3.979119662556804e+27,7.418657954442947e+26,5.363665082002812,False,2.285095421484959e+28,1.1562406303601978,1.1911351290926686,3.2139784489548893e+27,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22absibqa_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF22absibqa,2,05:43:05.31,+00:37:14.7,SN Ic,0.01441,61.75714285714286,-779.0322256287475,1.1144086475633323e+28,8.288965548506172e+26,2.442040247842669,0.1816414621710543,final_luminosity_arrays\ZTF22absibqa_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22absibqa_epoch_2.fits,5.017867218325382e+27,True,True,True,,False,12.0,11.0,2.834412915274561e+28,False,5,4,9.322266757826848e+27,7.254964994831758e+27,8.346846061279696e+26,8.691863898732864,False,2.3443929270749417e+28,1.1842802263694805,1.161811960568551,4.900199881996189e+27,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22absibqa_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF22absibqa,3,05:43:05.31,+00:37:14.7,SN Ic,0.01441,61.75714285714286,81.56654607105823,6.364186291027826e+27,7.708154015450339e+26,1.3946050312370062,0.168913763462126,final_luminosity_arrays\ZTF22absibqa_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22absibqa_epoch_3.fits,1.987738736256604e+27,True,True,True,,False,12.0,11.0,2.6650012761533788e+28,False,5,2,1.0239980177289908e+28,2.9255769091279956e+27,8.405342381296862e+26,3.480615989704167,False,2.185383656364048e+28,1.2023246632752003,1.1999177443372724,4.7961761978933113e+27,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22absibqa_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF22abtcsar,1,09:53:51.04,-07:47:33.8,SN Ia-91bg,0.01932,82.8,-1250.285536626829,4.179845820670963e+27,1.1671256393777225e+27,0.5095447413623333,0.142280696281537,final_luminosity_arrays\ZTF22abtcsar_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abtcsar_epoch_1.fits,4.0122334642790337e+27,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,True,7,6,4.179845820670963e+27,4.179845820670963e+27,1.1671425989492105e+27,3.5812640412869152,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abtcsar_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF22abtcsar,2,09:53:51.04,-07:47:33.8,SN Ia-91bg,0.01932,82.8,-396.77535336740135,4.345994691087667e+27,1.1971252595354306e+27,0.5297991447150707,0.1459378576874813,final_luminosity_arrays\ZTF22abtcsar_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abtcsar_epoch_2.fits,4.345994691087667e+27,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,True,6,6,4.345994691087667e+27,4.345994691087667e+27,1.1971426550331684e+27,3.630306440770215,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abtcsar_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF22abtcsar,3,09:53:51.04,-07:47:33.8,SN Ia-91bg,0.01932,82.8,565.6309567216776,5.793434843736317e+27,1.439123504776916e+27,0.7062495569698513,0.1754391193084896,final_luminosity_arrays\ZTF22abtcsar_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abtcsar_epoch_3.fits,4.001907890310274e+27,True,False,False,,True,15.0,14.0,5.793434843736317e+27,True,7,6,5.793434843736317e+27,5.793434843736317e+27,1.4391444167654253e+27,4.025610478173869,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abtcsar_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF22abtprtn,1,22:34:34.84,-27:29:11.5,SN Ia-pec,0.04,171.42857142857142,-1664.5826923078855,4.564425646506688e+28,4.554284468895501e+27,1.2980829924345016,0.1295217750253121,final_luminosity_arrays\ZTF22abtprtn_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abtprtn_epoch_1.fits,4.059607353588209e+28,True,False,False,,True,14.0,13.0,4.564425646506688e+28,True,6,5,4.564425646506688e+28,4.564425646506688e+28,4.554350647471674e+27,10.022121702554033,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abtprtn_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF22abtprtn,2,22:34:34.84,-27:29:11.5,SN Ia-pec,0.04,171.42857142857142,-722.2750000001934,4.932030536673692e+28,5.503663575510673e+27,1.4026266289874911,0.1565216842098526,final_luminosity_arrays\ZTF22abtprtn_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abtprtn_epoch_2.fits,4.932030536673692e+28,True,False,False,,True,14.0,14.0,4.932030536673692e+28,True,6,6,4.932030536673692e+28,4.932030536673692e+28,5.503743549570626e+27,8.961228829527247,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abtprtn_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF22abtprtn,3,22:34:34.84,-27:29:11.5,SN Ia-pec,0.04,171.42857142857142,197.91730769211424,4.773842905687106e+28,5.013569969998352e+27,1.357639441266656,0.1425836453921093,final_luminosity_arrays\ZTF22abtprtn_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abtprtn_epoch_3.fits,3.5446421156388574e+28,True,False,False,,True,15.0,13.0,4.773842905687106e+28,True,7,5,4.773842905687106e+28,4.773842905687106e+28,5.013642822479224e+27,9.521705224558582,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abtprtn_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF22abudhzo,1,02:30:38.55,+42:13:57.6,SN Ia,0.019,81.42857142857143,-1262.4926398429652,7.2904412801162e+27,1.0794862678380716e+27,0.9189310367219152,0.1360669144077079,final_luminosity_arrays\ZTF22abudhzo_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abudhzo_epoch_1.fits,4.243799745885913e+27,True,True,True,,False,12.0,15.0,9.012369824775704e+27,False,4,6,3.501976191139421e+27,3.239549614195258e+27,1.0573189633679446e+27,3.063928413689013,False,8.027622500977036e+27,1.1145201631596804,1.1979901388093737,9.847473237986666e+26,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abudhzo_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF22abudhzo,2,02:30:38.55,+42:13:57.6,SN Ia,0.019,81.42857142857143,-355.7212953876167,5.202725232406585e+27,1.071443051498062e+27,0.6557827582582831,0.1350530843462189,final_luminosity_arrays\ZTF22abudhzo_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abudhzo_epoch_2.fits,2.72121900835511e+27,True,True,True,,False,12.0,14.0,7.958444858690737e+27,False,0,8,3.7161454640102265e+27,2.210871778392789e+27,1.0330376739985708e+27,2.140165682278735,False,5.999598902009288e+27,1.107780283580773,1.160044930268427,1.958845956681449e+27,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abudhzo_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF22abudhzo,3,02:30:38.55,+42:13:57.6,SN Ia,0.019,81.42857142857143,570.6771344455532,3.91175158852161e+27,9.73614557858526e+26,0.4930606810376048,0.1227220138478932,final_luminosity_arrays\ZTF22abudhzo_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abudhzo_epoch_3.fits,4.261502789018139e+26,True,True,True,,False,12.0,15.0,6.164485228498979e+27,False,8,0,2.025475057143013e+27,1.788138550637896e+27,9.474571403063197e+26,1.8873028389017976,False,5.421536163951143e+27,1.0810030691258057,1.0606300386866074,7.429490645478356e+26,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abudhzo_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF22abxacvm,1,09:54:02.30,+72:09:30.4,SN Ia,0.048,205.7142857142857,-2289.415177951375,7.159644919784613e+28,7.073642397593723e+27,1.4139866689220075,0.139702198965973,final_luminosity_arrays\ZTF22abxacvm_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abxacvm_epoch_1.fits,7.159644919784613e+28,True,False,False,,True,14.0,14.0,7.159644919784613e+28,True,6,6,7.159644919784613e+28,7.159644919784613e+28,7.07374518510852e+27,10.121434590062599,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abxacvm_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF22abxacvm,2,09:54:02.30,+72:09:30.4,SN Ia,0.048,205.7142857142857,-1251.2472390200771,8.079616372904672e+28,8.033021962438538e+27,1.595675479620696,0.1586496417851678,final_luminosity_arrays\ZTF22abxacvm_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abxacvm_epoch_2.fits,6.022484174832105e+28,True,False,False,,True,13.0,13.0,8.079616372904672e+28,True,5,5,8.079616372904672e+28,8.079616372904672e+28,8.033138690754362e+27,10.057857437720829,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abxacvm_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF22abxacvm,3,09:54:02.30,+72:09:30.4,SN Ia,0.048,205.7142857142857,-402.0105977987032,7.553724887517153e+28,7.654738787545594e+27,1.4918150845915084,0.1511786687851259,final_luminosity_arrays\ZTF22abxacvm_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abxacvm_epoch_3.fits,7.553724887517153e+28,True,False,False,,True,14.0,14.0,7.553724887517153e+28,True,6,6,7.553724887517153e+28,7.553724887517153e+28,7.654850019006296e+27,9.867894039415459,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abxacvm_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF22abxomzd,1,02:30:43.15,-02:55:56.9,SN II,0.01915,82.07142857142857,-1791.9069813080184,4.4048809886067886e+27,1.4077786651353935e+27,0.5465538124553859,0.1746784939478283,final_luminosity_arrays\ZTF22abxomzd_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abxomzd_epoch_1.fits,4.219407041536839e+27,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,6,4,4.6754593716294395e+27,4.4048809886067886e+27,1.40779912165019e+27,3.1289130110008077,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abxomzd_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF22abxomzd,2,02:30:43.15,-02:55:56.9,SN II,0.01915,82.07142857142857,-780.2796448021068,6.154369783250895e+27,1.453214423878201e+27,0.7636288646608591,0.1803162054042718,final_luminosity_arrays\ZTF22abxomzd_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abxomzd_epoch_2.fits,6.154369783250895e+27,True,False,False,,True,14.0,14.0,6.154369783250895e+27,True,6,6,6.154369783250895e+27,6.154369783250895e+27,1.4532355406226872e+27,4.234943070972411,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abxomzd_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF22abxomzd,3,02:30:43.15,-02:55:56.9,SN II,0.01915,82.07142857142857,94.95952509437564,3.49692660869143e+27,1.214240338857548e+27,0.4338956205174327,0.1506640773405514,final_luminosity_arrays\ZTF22abxomzd_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abxomzd_epoch_3.fits,2.926053376179141e+27,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,5,3,4.023412202004834e+27,3.49692660869143e+27,1.2142579830555128e+27,2.879887682427993,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abxomzd_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF22abybbud,1,07:37:35.25,+35:36:19.9,SN II,0.01334,57.17142857142857,-1258.6846566796787,3.118119019610778e+27,5.545480238391802e+26,0.7972918683663011,0.1417980044886847,final_luminosity_arrays\ZTF22abybbud_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF22abybbud_epoch_1.fits,2.3789631144166468e+27,True,True,True,,False,16.0,15.0,3.443821052905068e+27,True,5,6,1.3703594466267817e+27,1.3703594466267817e+27,5.1079834026370187e+26,2.6827797559391593,False,3.4488287434639764e+27,1.8558556073034789,1.6889766099971302,0.0,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF22abybbud_epoch_1_gaussian_adjusted_13x13_lum.npy
