Name,Epoch,Rest_DeltaT,New Peak 3x3 mJy,New RMS mJy
ZTF20acordqz,3,818.3792741878061,0.9092600084841251,0.1798831760441186
ZTF20acotwur,1,-959.5083884810584,0.5702674970962107,0.13260579904986505
ZTF20acotwur,2,-43.31791229058234,0.3798369434662163,0.1575586665739644
ZTF20acotwur,3,821.4439924713224,0.15822412387933585,0.1185368873552957
ZTF20acusecr,1,-1075.2703170087725,0.2578127896413207,0.11158261105318511
ZTF20acusecr,2,-100.37508186986204,0.03759211904252879,0.13311633849990345
ZTF20acusecr,3,772.6654272097593,0.5009020096622407,0.11806677052582222
ZTF20acwflza,1,-1307.750724637566,2.4443739093840122,0.25883483664198487
ZTF20acwflza,2,-329.97294685978824,2.4135771673172717,0.23538606705781084
ZTF20acwflza,3,542.4908212561538,2.2021427284926176,0.27393026333703135
ZTF20acxdawc,1,-538.7299909215512,1.6207593725994232,0.1395631894010925
ZTF20acxdawc,2,322.73342371259525,1.5466047916561367,0.12008779505590297
ZTF20acxdawc,3,1270.050496883327,1.3543923851102593,0.1347253331260325
ZTF20acytgxf,1,-606.9585100019536,0.17949283937923613,0.1577118227604393
ZTF20acytgxf,2,299.10802620156886,1.4786231331527233,0.14592065373832577
ZTF20acytgxf,3,1208.109983148731,0.6972163682803512,0.13520088499204885
ZTF20acywbes,1,-1071.1305654165726,1.3587040593847632,0.11626370624294649
ZTF20acywbes,2,-114.25686317653124,1.4567490434274077,0.1600471931628066
ZTF20acywbes,3,765.1100691820668,1.5372262569144366,0.13070522441210422
ZTF20acyxrez,1,-989.7069725183844,0.735712528694421,0.15341707119001124
ZTF20acyxrez,2,-92.02445900734637,0.17112132627516985,0.16007469689334325
ZTF20acyxrez,3,705.8137749397088,0.15428541519213468,0.12853657864816537
ZTF21aaaosmn,1,-1088.645091465708,0.37975650047883397,0.11594771602144444
ZTF21aaaosmn,2,-119.97039267052727,0.6560295587405562,0.1491172285113171
ZTF21aaaosmn,3,739.788643474051,0.3978603635914624,0.12109921920300874
ZTF21aagtpro,1,-570.7817307691305,-0.03429770367802121,0.1417806448036867
ZTF21aagtpro,2,229.2182692308695,5.570335779339074,0.1658095800226543
ZTF21aagtpro,3,1186.9105769231771,9.03615914285183,0.1481822853376384
ZTF21aahsqng,1,-655.7748344371778,0.41977324872277677,0.14521089255581507
ZTF21aahsqng,2,290.2989593187352,0.6166455568745732,0.12848915755000423
ZTF21aahsqng,3,1191.9072847681205,0.6452208617702127,0.1329956610506392
ZTF21aajgdeu,1,-1165.938010740059,1.0316392872482538,0.17707945500405908
ZTF21aajgdeu,2,-136.67503307642792,1.31085398606956,0.18612507007401058
ZTF21aajgdeu,3,728.1782628999127,1.401295652613044,0.18214757393562536
ZTF21aamqgid,1,-1249.1873141726142,0.186723395017907,0.13225349874374892
ZTF21aamqgid,2,-185.75817641245555,0.12932010577060285,0.16084885176098923
ZTF21aamqgid,3,709.1873141722818,0.5760331405326724,0.13992030878037645
ZTF21aappehx,1,-589.1181686282209,5.0294664688408375,0.19978062137090666
ZTF21aappehx,2,307.03265023551666,5.366218276321888,0.17020621304833708
ZTF21aappehx,3,1228.7877782096468,7.032224908471107,0.20875920406369064
ZTF21aapzzgf,1,-1068.1538700519466,1.9310925854369996,0.15975599784871566
ZTF21aapzzgf,2,-149.87335499195922,3.147632349282503,0.1939683080590418
ZTF21aapzzgf,3,690.7928191821026,2.9642849694937463,0.16386368933859838
ZTF21aaqvsvw,1,-699.5772617472071,0.12893140956293792,0.1331077582592843
ZTF21aaqvsvw,2,240.382217719792,0.5362443594785926,0.11992987873656646
ZTF21aaqvsvw,3,1133.587236031956,0.2632909163367003,0.13800390378543845
ZTF21aarasky,1,-1234.3919529389077,1.0744089959189294,0.13219156996780568
ZTF21aarasky,2,-195.91648582070133,0.8984953165054321,0.19929744414356274
ZTF21aarasky,3,675.1892311776054,1.2837080284953117,0.14040974338229817
ZTF21aarejnt,1,-711.8454288408639,0.7409738609567285,0.1838926692123412
ZTF21aarejnt,2,216.524033930107,0.5488069728016853,0.1575919426679
ZTF21aarejnt,3,1159.9736098019262,0.5991852958686651,0.16618879721685523
ZTF21aawiwqh,1,-1214.7759442179974,0.5145898903720081,0.11945979961518047
ZTF21aawiwqh,2,-202.54640517754592,0.7585715499402716,0.1810779930474701
ZTF21aawiwqh,3,614.0105092156808,0.3624313685577362,0.12565285394279188
ZTF21aaxtsqe,1,-1223.0735343622832,0.5004348349757493,0.12528893019357193
ZTF21aaxtsqe,2,-190.30199878175884,0.3872393281199038,0.13939920516427617
ZTF21aaxtsqe,3,591.5332072107504,0.57337706675753,0.12250999506853376
ZTF21aaxxjen,1,-676.5648000016164,0.47455666936002655,0.12635574478874567
ZTF21aaxxjen,2,182.14076061825605,0.5848978180438277,0.124393666252205
ZTF21aaxxjen,3,998.9137779382196,0.478987902170047,0.13979019991785194
ZTF21aaxyecd,1,-704.142230313089,0.6353289354592562,0.14791045405492192
ZTF21aaxyecd,2,185.383230468638,0.6282597896642983,0.12630219622091982
ZTF21aaxyecd,3,1072.0818094894062,0.8314152364619076,0.12167608723422904
ZTF21aazazvw,1,-1285.1709737787116,0.5372679929870242,0.15363812667046056
ZTF21aazazvw,2,-234.3727154332836,1.3289062771946192,0.15970850201813103
ZTF21aazazvw,3,663.5469749392369,0.7363265449404732,0.12927120744992057
ZTF21abasfmq,1,-1248.9734940664844,0.841813045553863,0.11688360472105856
ZTF21abasfmq,2,-286.8297174642425,0.5510915070772171,0.14671246619925754
ZTF21abasfmq,3,579.4755188905104,0.8372660377062857,0.11808157180084729
ZTF21abdcauj,1,-1225.4694747582455,0.6438828422687948,0.13352356532408854
ZTF21abdcauj,2,-292.6778407332134,0.5023494595661759,0.17585015893258177
ZTF21abdcauj,3,540.8224963106387,0.561075983569026,0.17785062208069188
ZTF21abidtrd,1,-732.143702290291,1.5231427969411018,0.1670726266738864
ZTF21abidtrd,2,129.49751908375475,1.6511722933501007,0.15668938229815246
ZTF21abidtrd,3,1079.8791984730676,1.360661117359996,0.19063531398137992
ZTF21abjwtrk,1,-1366.658240922741,0.12452195872682435,0.11149385771897238
ZTF21abjwtrk,2,-332.7182507604192,0.7127925829961911,0.17790495889171312
ZTF21abjwtrk,3,565.4617787526157,0.7995750545876956,0.18659395408344645
ZTF21ablwehd,1,-805.8957718779776,0.13632331683766097,0.12077481788008795
ZTF21ablwehd,2,102.65880039340892,0.20450452575460074,0.1658301488267961
ZTF21ablwehd,3,1030.879056047293,1.2134626740589738,0.17282459028410443
ZTF21abqfttg,1,-763.8298070049523,4.437783267349005,0.13614800808142333
ZTF21abqfttg,2,54.86178178009446,4.4712680391967305,0.13331585260266388
ZTF21abqfttg,3,991.3103799109356,4.636968486011028,0.12751739128362052
ZTF21abqgbau,1,-726.0986594163489,4.52756230678076,0.23460569120295954
ZTF21abqgbau,2,179.0038680037751,4.226057944079111,0.20588233980928594
ZTF21abqgbau,3,1105.0887511702033,3.5296635641966194,0.21454373345852848
ZTF21abviabc,1,-1283.707037954816,0.7732017547823488,0.13419248727029437
ZTF21abviabc,2,-298.3824883753349,0.8401692030020059,0.14282212555168283
ZTF21abviabc,3,546.4526263893453,4.5372419990599155,0.1572288383600863
ZTF21abvxguf,1,-782.9756880119324,0.6810642662458121,0.16324877168349264
ZTF21abvxguf,2,145.46297369810463,0.5087151657789946,0.17281590780558787
ZTF21abvxguf,3,998.6228249992198,0.4117348289582878,0.14954072902264282
ZTF21abxhspf,1,-1952.730604880674,1.248821965418756,0.3673119235611894
ZTF21abxhspf,2,-980.36330832764,1.7223437316715717,0.23523047135163994
ZTF21abxhspf,3,-111.49995252097388,1.3122493401169777,0.2323853399135405
ZTF21abyqrli,1,-1337.3000049592151,0.016170128219528124,0.2082189613465968
ZTF21abyqrli,2,-411.3830751559602,0.026634656023816206,0.1826239649560133
ZTF21abyqrli,3,542.7097108532698,0.7593226619064807,0.16724346674840543
ZTF21abzciqh,1,-835.918170446703,0.24766367278061807,0.13068647895131746
ZTF21abzciqh,2,85.08554702541586,0.28377058333717287,0.11124005400031525
ZTF21abzciqh,3,976.3494875458618,4.220837261527776,0.12359560055905125
ZTF21acdalyp,1,-1390.2335133006638,1.0000416077673435,0.14937451725006065
ZTF21acdalyp,2,-391.6119195545799,1.3069037813693285,0.21083783279309845
ZTF21acdalyp,3,480.7360942873179,0.9061521268449724,0.15657134778079995
ZTF21acdenty,1,-863.7812499999364,0.46985372318886226,0.1561695547447532
ZTF21acdenty,2,10.271780303093802,0.46557266614399856,0.13416917214960067
ZTF21acdenty,3,931.6732954546088,0.5173541721887887,0.12208677872689523
ZTF21acjnzdh,1,-1324.6114493173347,1.7715997528284788,0.13840094063507974
ZTF21acjnzdh,2,-377.5794858470151,1.9061036873608828,0.15699096241058152
ZTF21acjnzdh,3,430.6396922351767,1.9714231602847576,0.18449722202711594
ZTF21acpocmd,1,-896.5883454673273,0.5283397622406483,0.13083413891460746
ZTF21acpocmd,2,20.675423094057404,0.5748567054979503,0.12451834764419878
ZTF21acpocmd,3,953.306961599926,0.5961318966001272,0.14148121266962346
ZTF22aaaeewn,1,-967.7742537312598,0.4869114016583658,0.1644770277152688
ZTF22aaaeewn,2,-39.60261194021511,0.5504100117832422,0.15347579486999693
ZTF22aaaeewn,3,817.67350746277,0.8043331908993423,0.12816026609202585
ZTF22aaafdwm,1,-1482.0582524272024,0.15704466204624623,0.1266256307864982
ZTF22aaafdwm,2,-479.14563106797925,0.6083771586418152,0.14553139970497642
ZTF22aaafdwm,3,348.0388349514382,0.08966572204371914,0.12411738312595856
ZTF22aaagqyx,1,-1412.0549242423183,0.8136889082379639,0.14037162634919517
ZTF22aaagqyx,2,-452.77462121201535,0.7586919236928225,0.17153291781957378
ZTF22aaagqyx,3,383.39962121222703,0.5978503031656146,0.15470898426610513
ZTF22aaagrce,1,-1413.3545893721357,0.06273629696806894,0.11872435604863123
ZTF22aaagrce,2,-504.1758454107828,0.44104299740865827,0.18831961274945572
ZTF22aaagrce,3,376.9835748790723,0.9539409657008947,0.13635778575177798
ZTF22aaagxev,1,-1005.932445290076,0.7357764407061042,0.13866537697246958
ZTF22aaagxev,2,-55.40913415782076,0.7975157350301741,0.1133367684737011
ZTF22aaagxev,3,857.0551855377074,0.5859769298695027,0.12452232415003699
ZTF22aaaiykj,1,-1477.139805825156,0.1430314005119726,0.12106826110246684
ZTF22aaaiykj,2,-519.8582524270977,0.5859124939888716,0.14622322425550158
ZTF22aaaiykj,3,352.95728155348485,0.26071871980093414,0.2827331010794903
ZTF22aabdvnv,1,-1018.8654223969296,0.17614069023633414,0.1344951548381823
ZTF22aabdvnv,2,-88.61001964643862,0.7562442915514113,0.13376790095679666
ZTF22aabdvnv,3,818.0697445971763,0.7960061775520444,0.15337615987319064
ZTF22aabnvrz,1,-981.5110198298612,0.4685302556026727,0.1364803245161224
ZTF22aabnvrz,2,-78.77258734638619,0.5389023572206497,0.11277064907059067
ZTF22aabnvrz,3,787.1386496696667,0.3973112325184047,0.13121105135573086
ZTF22aacmgor,1,-1428.1646110059116,0.856192025821656,0.18365791497243897
ZTF22aacmgor,2,-560.0431688806746,0.9308632579632103,0.19218999544044427
ZTF22aacmgor,3,318.5147058821338,0.9945790516212583,0.14141630950184214
ZTF22aadpgmo,1,-1532.867346938651,0.5184715264476836,0.12897283836510778
ZTF22aadpgmo,2,-564.4072356213969,0.33781636739149684,0.20829894401448576
ZTF22aadpgmo,3,289.9526901671003,0.1516726770205423,0.12350419433721475
ZTF22aadqlhy,1,-1015.3081510933469,0.447795813670382,0.1584331021257224
ZTF22aadqlhy,2,-140.55666003966886,0.3692243190016598,0.12698605504635951
ZTF22aadqlhy,3,788.8667992048639,0.7396475411951542,0.16350165370837527
ZTF22aaedtvn,1,-1519.1125046381474,1.4559915289282797,0.15792983986454304
ZTF22aaedtvn,2,-520.9677922077207,1.5210196143016217,0.17030291939126216
ZTF22aaedtvn,3,275.87821892400467,1.683636801317334,0.1368185216111036
ZTF22aaemvhi,1,-980.0700879763205,0.5111860809847713,0.1799017242640911
ZTF22aaemvhi,2,-56.316422287170816,0.7426873198710382,0.1869588039889468
ZTF22aaemvhi,3,831.2691104596523,1.332088839262724,0.20544734791831568
ZTF22aagyuao,1,-1490.42862312968,0.13436768495012075,0.1767961412502137
ZTF22aagyuao,2,-497.5714802725373,0.026625724785844795,0.14042223025838638
ZTF22aagyuao,3,261.357091156034,0.5475598154589533,0.13273855565780351
ZTF22aahieds,1,-1078.337066506455,0.6336871301755309,0.1550271319883858
ZTF22aahieds,2,-165.8727468109267,0.5913829663768411,0.1670669352783851
ZTF22aahieds,3,756.1063207437832,0.5878267693333328,0.15270961399306204
ZTF22aaipocw,1,-1597.900561284811,0.8200812249370741,0.13974443542794984
ZTF22aaipocw,2,-570.49664976973,0.9875756010811294,0.1658814708301285
ZTF22aaipocw,3,305.41859426297617,1.058518663416556,0.15487702281596274
ZTF22aaluvun,1,-1662.828793774127,0.4416016163304448,0.12044257984046024
ZTF22aaluvun,2,-613.2178988324928,0.4833397688344121,0.14018947521895664
ZTF22aaluvun,3,253.5136186772349,0.6378968828357756,0.12829704873684636
ZTF22aaotgrc,1,-1696.211783944586,0.32828422263264656,0.14247840310130988
ZTF22aaotgrc,2,-641.7023686819496,0.08363424421986566,0.1356937742934727
ZTF22aaotgrc,3,258.1985232903004,0.5950296763330698,0.11803503988610471
ZTF22aasdtcq,1,-1088.4493288035956,0.350957823684439,0.14954438063515588
ZTF22aasdtcq,2,-204.238802487806,0.4643627908080816,0.1108348440743808
ZTF22aasdtcq,3,635.9525850720026,0.244018214289099,0.12042021211680776
ZTF22abajudi,1,-1032.3473638344285,0.17824499809648842,0.15587106448068214
ZTF22abajudi,2,-102.79035584604776,0.17229614604730162,0.12826526661919951
ZTF22abajudi,3,827.7349406923206,9.583702310919762,0.1457397304443856
ZTF22abgntys,1,-1252.7475652934424,0.2918357204180211,0.12639428881305678
ZTF22abgntys,2,-346.5364887264525,0.7712102378718555,0.11907333915298271
ZTF22abgntys,3,579.2895462077884,0.4835401196032763,0.13586089325145997
ZTF22abilaka,1,-1140.865875912378,0.6051573436707259,0.1393917664849854
ZTF22abilaka,2,-289.58850364960443,0.05871591929462739,0.1176231754883848
ZTF22abilaka,3,596.3604014598845,0.1255879906238988,0.13023693464535196
ZTF22abiwpck,1,-1726.7115547025894,1.5656630275771024,0.14356545206568866
ZTF22abiwpck,2,-729.590633397407,1.6682712594047189,0.17356436256304783
ZTF22abiwpck,3,136.0523608444355,1.5557038132101297,0.14351939291910715
ZTF22abjrrea,1,-1166.18624271834,0.7844872307032346,0.1658758227949297
ZTF22abjrrea,2,-356.4775048542623,0.7561194943264126,0.13763537252290167
ZTF22abjrrea,3,638.6681262136989,0.7784582558088005,0.15129646514384051
ZTF22abtcsar,1,-1250.285536626829,0.5095447413623333,0.14228069628153697
ZTF22abtcsar,2,-396.77535336740135,0.5297991447150707,0.14593785768748138
ZTF22abtcsar,3,565.6309567216776,0.7062495569698513,0.1754391193084896
ZTF22abtprtn,1,-1664.5826923078855,1.2980829924345014,0.12952177502531212
ZTF22abtprtn,2,-722.2750000001934,1.4026266289874911,0.15652168420985263
ZTF22abtprtn,3,197.91730769211424,1.357639441266656,0.14258364539210935
ZTF22abxacvm,1,-2289.415177951375,1.413986668922007,0.13970219896597305
ZTF22abxacvm,2,-1251.2472390200771,1.5956754796206953,0.1586496417851678
ZTF22abxacvm,3,-402.0105977987032,1.491815084591508,0.15117866878512592
ZTF22abxomzd,1,-1791.9069813080184,0.546553812455386,0.17467849394782836
ZTF22abxomzd,2,-780.2796448021068,0.7636288646608591,0.18031620540427182
ZTF22abxomzd,3,94.95952509437564,0.4338956205174327,0.15066407734055148
ZTF22abzwebp,1,-1250.274769230656,0.8444169517596177,0.18133086450230246
ZTF22abzwebp,2,-362.77476923065615,0.7263157487550386,0.1574718884357661
ZTF22abzwebp,3,508.3790769231899,0.7229595212265848,0.14902744078407934
ZTF22acaczle,1,-1199.7316195857543,1.2644095113500953,0.1720057236225137
ZTF22acaczle,2,-292.0103389831179,1.4201276935636995,0.15177497775549603
ZTF22acaczle,3,604.41150659127,1.6728030750527976,0.13386538704807688
ZTF23aaabewy,1,-1260.9406825618285,0.34184561809524894,0.12715054918057786
ZTF23aaabewy,2,-424.1010378680464,0.39502701838500803,0.11680052132867154
ZTF23aaabewy,3,479.1247685835664,0.6829811027273536,0.12229704846424014
ZTF23aabngtm,1,-1723.203865,0.14490704052150252,0.13785119313069114
ZTF23aabngtm,2,-769.580676,0.22006689687259492,0.15217232537265848
ZTF23aabngtm,3,148.29372,0.6855399697087706,0.15183900681599088
ZTF23aabzrgo,1,-1662.0399506549102,1.213960931636393,0.12642286293117722
ZTF23aabzrgo,2,-735.8680015184518,1.3080494245514274,0.12628670346742293
ZTF23aabzrgo,3,135.2650408045696,0.9581794729456306,0.13439800703681593
ZTF23aacrmex,1,-1342.118024809165,0.37034510751254857,0.16668731045069674
ZTF23aacrmex,2,-420.36229961832544,0.6308127194643022,0.16132259832582702
ZTF23aacrmex,3,414.561364503812,0.647262844722718,0.1592987395076504
ZTF23aadtvmb,1,-1704.1533101043417,0.5249326932244003,0.12833444059728435
ZTF23aadtvmb,2,-806.9407665503345,0.6356458179652691,0.14579120613368185
ZTF23aadtvmb,3,-36.03484320538671,0.6218085763975979,0.1305960589284198
ZTF23aaemgsd,1,-1850.6557771258736,1.4861075906082988,0.14230963094388005
ZTF23aaemgsd,2,-890.7339784943974,1.847798004746437,0.13199002977362637
ZTF23aaemgsd,3,-11.946099706518511,1.5105397906154392,0.1401301013988553
ZTF23aafwykt,1,-1403.7287830475584,0.9364702855236829,0.21130222209295027
ZTF23aafwykt,2,-504.1945958860993,0.6057557184249163,0.19856623045470662
ZTF23aafwykt,3,410.89910153977416,0.6727869040332736,0.2010576242776477
ZTF23aalfofn,1,-1783.3852965172166,1.7498574452474716,0.1442822498112461
ZTF23aalfofn,2,-863.2617093911985,1.6606246354058385,0.12672429685617473
ZTF23aalfofn,3,45.2392640027016,1.8583224155008793,0.1391351719736243
ZTF23aapwwak,1,-1459.5818077116576,0.06296990613918751,0.15524581403269358
ZTF23aapwwak,2,-527.5760751738856,0.7630814798176287,0.17821170265621966
ZTF23aapwwak,3,333.2412798032123,0.0735013309167698,0.1366861885211968
ZTF23aaqdjhi,1,-1479.9656885127172,0.1391598634654656,0.13648273488055776
ZTF23aaqdjhi,2,-599.4085429298132,0.0032008272228267742,0.11921573562489232
ZTF23aaqdjhi,3,352.6998333342585,2.3872291203588247,0.13987439922136063
ZTF23aaqusyq,1,-1912.0141257644568,0.7600649259984494,0.14647259734789858
ZTF23aaqusyq,2,-957.595521113294,0.38720486918464303,0.15624139941403362
ZTF23aaqusyq,3,-54.33970715980544,0.33469819537148726,0.13780760062969977
ZTF23aaqxlpn,1,-1399.7508438618272,0.16929200501181188,0.16253296573790338
ZTF23aaqxlpn,2,-495.4036813941423,0.6105611100792885,0.14872443713788713
ZTF23aaqxlpn,3,420.39091350984233,0.11473538324935363,0.13918066381399144
ZTF23aaszwst,1,-2052.320776602467,0.8758423500694335,0.11194996430089052
ZTF23aaszwst,2,-1021.3318567707436,1.2510877568274736,0.14856602646356026
ZTF23aaszwst,3,-142.42367798699465,1.0316855041310191,0.13636760212065582
ZTF23aavmthe,1,-1390.4744323425737,0.9528645314276217,0.17643275014305188
ZTF23aavmthe,2,-486.8377330625292,0.5463779671117663,0.1760997674665611
ZTF23aavmthe,3,301.4214509876832,0.7333075045607984,0.160843100955606
ZTF23aazpupj,1,-2056.3404528477804,4.345746245235205,0.24724537594419613
ZTF23aazpupj,2,-1010.7833411141982,4.061341751366854,0.206261482874107
ZTF23aazpupj,3,-150.02237005910942,4.0056961588561535,0.26980981628894274
ZTF23abbccir,1,-1561.6150671304156,0.16666178999003023,0.14395014500114706
ZTF23abbccir,2,-658.3358780131075,0.24759015650488442,0.12408308497627793
ZTF23abbccir,3,291.2400634362763,0.6667848210781813,0.1311901941593188
ZTF23abhublj,1,-1561.572709914046,0.8634277037344872,0.15518418977445309
ZTF23abhublj,2,-645.7635424678346,0.3043911900169108,0.12003103545638814
ZTF23abhublj,3,248.53018999240868,0.8180037839338185,0.13143903132534807
ZTF23abhvuft,1,-2161.977849816206,0.9873217204585671,0.1535437485142802
ZTF23abhvuft,2,-1113.588369182837,1.3328151544556022,0.17141468042668725
ZTF23abhvuft,3,-230.7340697021051,1.2638422194868326,0.1385225645744052
ZTF23abhzxwm,1,-2171.149970448948,0.6353484706785663,0.16713063241305695
ZTF23abhzxwm,2,-1108.3052107956776,0.2295660845997465,0.22608926882390695
ZTF23abhzxwm,3,-230.64563632759257,1.38121098279953,0.2124820729643582
ZTF23abjexnw,1,-1523.612026886498,0.33025635639205575,0.15487031242508206
ZTF23abjexnw,2,-693.297441567146,0.2728399122133851,0.13709381354815603
ZTF23abjexnw,3,232.3460284042553,0.6536947912536563,0.15687157138541036
ZTF23abkaijq,1,-2121.796405791938,0.2831770116459635,0.13932349344513864
ZTF23abkaijq,2,-1121.7964057919378,0.5355030418695222,0.18018477374881697
ZTF23abkaijq,3,-248.2442822398143,0.6188877741806209,0.12930755677285577
ZTF23ablnqxh,1,-1494.5668848775713,0.8658248116262257,0.15646232392716425
ZTF23ablnqxh,2,-693.0826548219128,0.26480282635133456,0.1219514295408131
ZTF23abnqbkx,1,-1547.0964419476736,0.679486955050379,0.17051016671255415
ZTF23abnqbkx,2,-688.4822097379358,0.4448332183528691,0.14602843894993653
ZTF23abnqbkx,3,244.1020599249855,0.6291126483120023,0.15376009579745464
ZTF23abnxcty,1,-1514.912227269116,0.338236044626683,0.15117420145377372
ZTF23abnxcty,2,-704.4547109292467,0.5062468117102981,0.11834803411726634
ZTF23abnxcty,3,210.5779688093154,0.5033297929912807,0.11798704915763455
ZTF23abomeiu,1,-1537.14416896226,1.4206748491095984,0.1986300694685521
ZTF23abomeiu,2,-670.4062892373673,1.1706400775439283,0.21590010527132797
ZTF23abomeiu,3,171.0322145387988,1.0458729808688783,0.19515692562007989
ZTF23abooocr,1,-1605.0564926108484,0.5498141399584711,0.16758846025591306
ZTF23abooocr,2,-753.8249655172523,0.6425577448680997,0.15839730770144103
ZTF23abooocr,3,252.08636453200887,0.253497069934383,0.14744636601233635
ZTF24aadfmaf,1,-1621.835051546521,0.6000938592478633,0.14590866548975945
ZTF24aadfmaf,2,-784.9090909092201,0.06433792441384867,0.16561947819532494
ZTF24aadfmaf,3,139.17713214607514,0.09438244160264729,0.160385783129993
ZTF24aadkwni,1,-2164.879296525193,0.5473758210428059,0.15166016072169272
ZTF24aadkwni,2,-1205.5058261385068,0.19498204346746206,0.1655709668287672
ZTF24aadkwni,3,-345.9855128737003,0.5896863876841962,0.13972844106654572
ZTF24aadplte,1,-1647.927258979258,0.9581004269421101,0.1461559773753021
ZTF24aadplte,2,-744.3355765595983,0.5085512163111198,0.11203499403127998
ZTF24aadplte,3,152.63984877121456,0.3263945416949216,0.14552377721394813
ZTF24aahgqwk,1,-1784.7415443775878,0.25390082737430936,0.13843280089613255
ZTF24aahgqwk,2,-846.2795461110528,0.15643586812075227,0.11499359563154526
ZTF24aahgqwk,3,46.35522081762603,0.9970043320208788,0.14027787977567235
ZTF24aakbqjh,1,-1681.987332197231,0.09613471775082871,0.1308853872545179
ZTF24aakbqjh,2,-797.5836624724602,0.5398733774200082,0.12578202174437675
ZTF24aakbqjh,3,56.54477789451222,-0.02667289663804695,0.14092200633518767
ZTF24aaoumhw,1,-2225.9522348485366,0.5418647779151797,0.17298010797316954
ZTF24aaoumhw,2,-1313.0734469697486,0.3096094587817788,0.20208808716250762
ZTF24aaoumhw,3,-461.74768939399104,0.5854111514054239,0.14334803037219018
ZTF24aatdjua,1,-2269.638118785936,2.758546266704798,0.1513272459911789
ZTF24aatdjua,2,-1304.1539385366546,3.135134233161807,0.18108108075860796
ZTF24aatdjua,3,-447.9698541646508,1.6883743228390815,0.171703573364812
ZTF24aawakwl,1,-2410.2741951218286,0.6701579550281167,0.15143837922807113
ZTF24aawakwl,2,-1399.5424878047554,0.5518444813787937,0.19371751944402005
ZTF24aawakwl,3,-516.6156585364625,0.571337528526783,0.1488903378911496
ZTF24abccoav,1,-2393.0426308287897,0.3081213712791496,0.12070182655726336
ZTF24abccoav,2,-1369.323465743401,0.961726880632341,0.12763332438112415
ZTF24abccoav,3,-523.972422100137,0.19671787325262427,0.12544694946560644
ZTF24abgvscf,1,-2501.083262998899,2.3439761716872454,0.16005123478595093
ZTF24abgvscf,2,,2.6748429518193007,0.18191223472560716
ZTF24abgvscf,3,-570.6457495044832,2.441214863210916,0.16174429900827134
