Name,Epoch,RA,Dec,type,redshift,Distance_Mpc,Rest_DeltaT,File Path,RMS
ZTF24aanyhwz,1,10:48:25.69,+72:11:03.6,SN Ia,0.04,171.42857142857142,-2338.7168247082554,final_luminosity_arrays\ZTF24aanyhwz_epoch_1_lum.npy,4.6506683810273113e+27
ZTF24aanyhwz,2,10:48:25.69,+72:11:03.6,SN Ia,0.04,171.42857142857142,-1292.5629785544097,final_luminosity_arrays\ZTF24aanyhwz_epoch_2_lum.npy,6.993939848398227e+27
ZTF24aanyhwz,3,10:48:25.69,+72:11:03.6,SN Ia,0.04,171.42857142857142,-436.7937477851788,final_luminosity_arrays\ZTF24aanyhwz_epoch_3_lum.npy,4.7668839163123335e+27
ZTF24aaoaega,1,17:50:47.99,+06:02:29.7,SN II,0.0203,87.0,-1758.6988417078826,final_luminosity_arrays\ZTF24aaoaega_epoch_1_lum.npy,1.77030026350764e+27
ZTF24aaoaega,2,17:50:47.99,+06:02:29.7,SN II,0.0203,87.0,-941.2921966035016,final_luminosity_arrays\ZTF24aaoaega_epoch_2_lum.npy,1.6913072348341047e+27
ZTF24aaoaega,3,17:50:47.99,+06:02:29.7,SN II,0.0203,87.0,63.31429168425692,final_luminosity_arrays\ZTF24aaoaega_epoch_3_lum.npy,2.3079726632833895e+27
ZTF24aaoaghn,1,20:23:58.24,+00:09:51.8,SN Ia,0.044,188.57142857142856,-2323.1830459772304,final_luminosity_arrays\ZTF24aaoaghn_epoch_1_lum.npy,4.235670741084324e+27
ZTF24aaoaghn,2,20:23:58.24,+00:09:51.8,SN Ia,0.044,188.57142857142856,-1324.1409003833608,final_luminosity_arrays\ZTF24aaoaghn_epoch_2_lum.npy,6.89356935271671e+27
ZTF24aaoaghn,3,20:23:58.24,+00:09:51.8,SN Ia,0.044,188.57142857142856,-418.9684865902574,final_luminosity_arrays\ZTF24aaoaghn_epoch_3_lum.npy,5.088866625458726e+27
ZTF24aaoasjl,1,19:13:12.66,+45:19:21.5,SN Ia-91bg,0.03376,144.68571428571428,-2360.72599906776,final_luminosity_arrays\ZTF24aaoasjl_epoch_1_lum.npy,3.409479838616725e+27
ZTF24aaoasjl,2,19:13:12.66,+45:19:21.5,SN Ia-91bg,0.03376,144.68571428571428,-1327.6041912980647,final_luminosity_arrays\ZTF24aaoasjl_epoch_2_lum.npy,3.4368398822983246e+27
ZTF24aaoasjl,3,19:13:12.66,+45:19:21.5,SN Ia-91bg,0.03376,144.68571428571428,-425.0736232745389,final_luminosity_arrays\ZTF24aaoasjl_epoch_3_lum.npy,3.0046543964435085e+27
ZTF24aaoauvb,1,21:37:28.51,+03:23:23.4,SN Ia,0.054,231.42857142857144,-2299.272579316357,final_luminosity_arrays\ZTF24aaoauvb_epoch_1_lum.npy,9.085872631439444e+27
ZTF24aaoauvb,2,21:37:28.51,+03:23:23.4,SN Ia,0.054,231.42857142857144,-1325.8380442119928,final_luminosity_arrays\ZTF24aaoauvb_epoch_2_lum.npy,9.742839677181692e+27
ZTF24aaoauvb,3,21:37:28.51,+03:23:23.4,SN Ia,0.054,231.42857142857144,-394.14923965791326,final_luminosity_arrays\ZTF24aaoauvb_epoch_3_lum.npy,7.623342213832212e+27
ZTF24aaocmqx,1,15:35:45.99,+25:20:45.2,SN Ia,0.04,171.42857142857142,-2326.339365195376,final_luminosity_arrays\ZTF24aaocmqx_epoch_1_lum.npy,4.5292822441182193e+27
ZTF24aaocmqx,2,15:35:45.99,+25:20:45.2,SN Ia,0.04,171.42857142857142,-1297.4932113492216,final_luminosity_arrays\ZTF24aaocmqx_epoch_2_lum.npy,4.5648924463349344e+27
ZTF24aaocmqx,3,15:35:45.99,+25:20:45.2,SN Ia,0.04,171.42857142857142,-455.18551904152935,final_luminosity_arrays\ZTF24aaocmqx_epoch_3_lum.npy,4.482483183223906e+27
ZTF24aaoebqp,1,15:56:26.28,+46:54:07.3,SN Ia,0.03695,158.35714285714283,-993.7288297411316,final_luminosity_arrays\ZTF24aaoebqp_epoch_1_lum.npy,3.4997569476677924e+27
ZTF24aaoebqp,2,15:56:26.28,+46:54:07.3,SN Ia,0.03695,158.35714285714283,-58.29317710599977,final_luminosity_arrays\ZTF24aaoebqp_epoch_2_lum.npy,3.4775765819841427e+27
ZTF24aaoebqp,3,15:56:26.28,+46:54:07.3,SN Ia,0.03695,158.35714285714283,857.8551424851088,final_luminosity_arrays\ZTF24aaoebqp_epoch_3_lum.npy,3.47194183695065e+27
ZTF24aaofamr,1,16:54:24.08,+59:48:24.7,SN Ia,0.08,342.85714285714283,-2235.5413986947733,final_luminosity_arrays\ZTF24aaofamr_epoch_1_lum.npy,1.558764676335003e+28
ZTF24aaofamr,2,16:54:24.08,+59:48:24.7,SN Ia,0.08,342.85714285714283,-1279.0599172132918,final_luminosity_arrays\ZTF24aaofamr_epoch_2_lum.npy,2.138192850040624e+28
ZTF24aaofamr,3,16:54:24.08,+59:48:24.7,SN Ia,0.08,342.85714285714283,-426.282139435514,final_luminosity_arrays\ZTF24aaofamr_epoch_3_lum.npy,1.674109897767834e+28
ZTF24aaofopg,1,17:01:22.40,+78:51:09.5,SN Ia,0.068,291.42857142857144,-2281.257499338996,final_luminosity_arrays\ZTF24aaofopg_epoch_1_lum.npy,1.3474178649548953e+28
ZTF24aaofopg,2,17:01:22.40,+78:51:09.5,SN Ia,0.068,291.42857142857144,-1270.9578738708312,final_luminosity_arrays\ZTF24aaofopg_epoch_2_lum.npy,1.52736861956738e+28
ZTF24aaofopg,3,17:01:22.40,+78:51:09.5,SN Ia,0.068,291.42857142857144,-429.1975742453632,final_luminosity_arrays\ZTF24aaofopg_epoch_3_lum.npy,8.955621368002478e+27
ZTF24aaomuhe,1,18:36:41.54,+09:14:01.5,SN Ia-pec,0.02,85.71428571428571,-1853.353769505652,final_luminosity_arrays\ZTF24aaomuhe_epoch_1_lum.npy,1.5141535481544845e+27
ZTF24aaomuhe,2,18:36:41.54,+09:14:01.5,SN Ia-pec,0.02,85.71428571428571,-937.6674949958482,final_luminosity_arrays\ZTF24aaomuhe_epoch_2_lum.npy,1.1783605649818569e+27
ZTF24aaomuhe,3,18:36:41.54,+09:14:01.5,SN Ia-pec,0.02,85.71428571428571,54.489367749249816,final_luminosity_arrays\ZTF24aaomuhe_epoch_3_lum.npy,1.086645122107397e+27
ZTF24aaoniol,1,20:33:06.37,+04:44:57.0,SN Ia,0.066,282.85714285714283,-2273.363484523572,final_luminosity_arrays\ZTF24aaoniol_epoch_1_lum.npy,1.131377974546888e+28
ZTF24aaoniol,2,20:33:06.37,+04:44:57.0,SN Ia,0.066,282.85714285714283,-1292.125210602371,final_luminosity_arrays\ZTF24aaoniol_epoch_2_lum.npy,1.6026596549024205e+28
ZTF24aaoniol,3,20:33:06.37,+04:44:57.0,SN Ia,0.066,282.85714285714283,-448.78562336034486,final_luminosity_arrays\ZTF24aaoniol_epoch_3_lum.npy,1.1971616788910634e+28
ZTF24aaonrzo,1,12:16:29.84,+14:00:33.4,SN Ia,0.02563,109.84285714285714,-1813.7506428185525,final_luminosity_arrays\ZTF24aaonrzo_epoch_1_lum.npy,1.870578097374004e+27
ZTF24aaonrzo,2,12:16:29.84,+14:00:33.4,SN Ia,0.02563,109.84285714285714,-938.1912305548708,final_luminosity_arrays\ZTF24aaonrzo_epoch_2_lum.npy,2.3747114769132904e+27
ZTF24aaonrzo,3,12:16:29.84,+14:00:33.4,SN Ia,0.02563,109.84285714285714,20.244072624638445,final_luminosity_arrays\ZTF24aaonrzo_epoch_3_lum.npy,1.949215292277466e+27
ZTF24aaoodsh,1,13:13:55.29,+21:34:36.5,SN Ia,0.04588,196.62857142857143,-2323.625664512177,final_luminosity_arrays\ZTF24aaoodsh_epoch_1_lum.npy,5.057671817073021e+27
ZTF24aaoodsh,2,13:13:55.29,+21:34:36.5,SN Ia,0.04588,196.62857142857143,-1344.5458465598308,final_luminosity_arrays\ZTF24aaoodsh_epoch_2_lum.npy,6.159563697252848e+27
ZTF24aaoodsh,3,13:13:55.29,+21:34:36.5,SN Ia,0.04588,196.62857142857143,-462.99155734883135,final_luminosity_arrays\ZTF24aaoodsh_epoch_3_lum.npy,4.96191127804428e+27
ZTF24aaoosca,1,17:43:30.97,+39:01:21.9,SN IIb,0.04,171.42857142857142,-2302.2701767273247,final_luminosity_arrays\ZTF24aaoosca_epoch_1_lum.npy,3.5989122831897765e+27
ZTF24aaoosca,2,17:43:30.97,+39:01:21.9,SN IIb,0.04,171.42857142857142,-1285.924022881171,final_luminosity_arrays\ZTF24aaoosca_epoch_2_lum.npy,5.653025020184464e+27
ZTF24aaoosca,3,17:43:30.97,+39:01:21.9,SN IIb,0.04,171.42857142857142,-465.7317151888632,final_luminosity_arrays\ZTF24aaoosca_epoch_3_lum.npy,3.621068074202106e+27
ZTF24aaooxcd,1,21:55:21.29,+09:22:00.0,SN II,0.0655,280.7142857142857,-2251.931235563501,final_luminosity_arrays\ZTF24aaooxcd_epoch_1_lum.npy,1.222160802083029e+28
ZTF24aaooxcd,2,21:55:21.29,+09:22:00.0,SN II,0.0655,280.7142857142857,-1275.8636616545382,final_luminosity_arrays\ZTF24aaooxcd_epoch_2_lum.npy,1.405684739927835e+28
ZTF24aaooxcd,3,21:55:21.29,+09:22:00.0,SN II,0.0655,280.7142857142857,-430.2512731045617,final_luminosity_arrays\ZTF24aaooxcd_epoch_3_lum.npy,1.4125399219843974e+28
ZTF24aaopngg,1,14:59:11.54,+13:25:18.0,SN Ia,0.04366,187.11428571428573,-1773.82757018387,final_luminosity_arrays\ZTF24aaopngg_epoch_1_lum.npy,6.877293740164866e+27
ZTF24aaopngg,2,14:59:11.54,+13:25:18.0,SN Ia,0.04366,187.11428571428573,-863.569440141519,final_luminosity_arrays\ZTF24aaopngg_epoch_2_lum.npy,6.590811103358631e+27
ZTF24aaopngg,3,14:59:11.54,+13:25:18.0,SN Ia,0.04366,187.11428571428573,35.19069246871808,final_luminosity_arrays\ZTF24aaopngg_epoch_3_lum.npy,7.814141745079635e+27
ZTF24aaopnuy,1,14:54:55.80,+45:31:23.1,SN Ia,0.03651,156.47142857142856,-1798.5784797061033,final_luminosity_arrays\ZTF24aaopnuy_epoch_1_lum.npy,3.2626349295951454e+27
ZTF24aaopnuy,2,14:54:55.80,+45:31:23.1,SN Ia,0.03651,156.47142857142856,-848.2740928695075,final_luminosity_arrays\ZTF24aaopnuy_epoch_2_lum.npy,3.6897010068401706e+27
ZTF24aaopnuy,3,14:54:55.80,+45:31:23.1,SN Ia,0.03651,156.47142857142856,43.178956305126526,final_luminosity_arrays\ZTF24aaopnuy_epoch_3_lum.npy,3.3731596797016326e+27
ZTF24aaorlki,1,13:45:05.82,+04:02:45.0,SN Ia,0.0875,375.0,-1702.3817050020243,final_luminosity_arrays\ZTF24aaorlki_epoch_1_lum.npy,3.4624526150798037e+28
ZTF24aaorlki,2,13:45:05.82,+04:02:45.0,SN Ia,0.0875,375.0,-848.128831438806,final_luminosity_arrays\ZTF24aaorlki_epoch_2_lum.npy,3.2239577222709325e+28
ZTF24aaorlki,3,13:45:05.82,+04:02:45.0,SN Ia,0.0875,375.0,59.45737545774586,final_luminosity_arrays\ZTF24aaorlki_epoch_3_lum.npy,2.9919705113887896e+28
ZTF24aaormag,1,12:48:34.80,+10:52:32.8,SN Ia,0.042,180.0,-1761.9068042228566,final_luminosity_arrays\ZTF24aaormag_epoch_1_lum.npy,4.3201000644821175e+27
ZTF24aaormag,2,12:48:34.80,+10:52:32.8,SN Ia,0.042,180.0,-870.3521017276552,final_luminosity_arrays\ZTF24aaormag_epoch_2_lum.npy,4.0951958483967627e+27
ZTF24aaormag,3,12:48:34.80,+10:52:32.8,SN Ia,0.042,180.0,69.18724568117402,final_luminosity_arrays\ZTF24aaormag_epoch_3_lum.npy,5.7017512465163e+27
ZTF24aaosgwr,1,21:52:30.69,+02:14:01.1,SLSN-II,0.22,942.8571428571428,-1982.953262295132,final_luminosity_arrays\ZTF24aaosgwr_epoch_1_lum.npy,1.5056998139065355e+29
ZTF24aaosgwr,2,21:52:30.69,+02:14:01.1,SLSN-II,0.22,942.8571428571428,-1141.9696557377542,final_luminosity_arrays\ZTF24aaosgwr_epoch_2_lum.npy,1.6105150216130466e+29
ZTF24aaosgwr,3,21:52:30.69,+02:14:01.1,SLSN-II,0.22,942.8571428571428,-337.0516229508689,final_luminosity_arrays\ZTF24aaosgwr_epoch_3_lum.npy,1.4683225522905575e+29
ZTF24aaosmwq,1,14:34:05.99,-21:56:11.0,SN Ia-91T,0.09,385.7142857142857,-2104.7985155028587,final_luminosity_arrays\ZTF24aaosmwq_epoch_1_lum.npy,1.8114810481478e+28
ZTF24aaosmwq,2,14:34:05.99,-21:56:11.0,SN Ia-91T,0.09,385.7142857142857,-1201.1287907322169,final_luminosity_arrays\ZTF24aaosmwq_epoch_2_lum.npy,2.673206789012661e+28
ZTF24aaosmwq,3,14:34:05.99,-21:56:11.0,SN Ia-91T,0.09,385.7142857142857,-313.9728274294645,final_luminosity_arrays\ZTF24aaosmwq_epoch_3_lum.npy,2.466662677577262e+28
ZTF24aaosqgf,1,14:17:59.56,+16:44:07.4,SN II,0.0188,80.57142857142857,-1846.6603847661704,final_luminosity_arrays\ZTF24aaosqgf_epoch_1_lum.npy,1.0684550549099446e+27
ZTF24aaosqgf,2,14:17:59.56,+16:44:07.4,SN II,0.0188,80.57142857142857,-934.8032979974228,final_luminosity_arrays\ZTF24aaosqgf_epoch_2_lum.npy,6.818281135955594e+26
ZTF24aaosqgf,3,14:17:59.56,+16:44:07.4,SN II,0.0188,80.57142857142857,4.537102473719821,final_luminosity_arrays\ZTF24aaosqgf_epoch_3_lum.npy,9.833279030324804e+26
ZTF24aaosqtp,1,14:15:38.65,+50:08:52.1,SN Ia,0.07563,324.12857142857143,-2200.816560615466,final_luminosity_arrays\ZTF24aaosqtp_epoch_1_lum.npy,1.149018568214037e+28
ZTF24aaosqtp,2,14:15:38.65,+50:08:52.1,SN Ia,0.07563,324.12857142857143,-1295.3007233851918,final_luminosity_arrays\ZTF24aaosqtp_epoch_2_lum.npy,2.112384032535276e+28
ZTF24aaosqtp,3,14:15:38.65,+50:08:52.1,SN Ia,0.07563,324.12857142857143,-442.7770860749644,final_luminosity_arrays\ZTF24aaosqtp_epoch_3_lum.npy,1.4707504242046249e+28
ZTF24aaosrdt,1,16:56:41.47,+46:18:24.7,SN II,0.033,141.42857142857142,-1789.2260116165269,final_luminosity_arrays\ZTF24aaosrdt_epoch_1_lum.npy,3.3380618796189234e+27
ZTF24aaosrdt,2,16:56:41.47,+46:18:24.7,SN II,0.033,141.42857142857142,-905.392516940825,final_luminosity_arrays\ZTF24aaosrdt_epoch_2_lum.npy,3.0130152815549674e+27
ZTF24aaosrdt,3,16:56:41.47,+46:18:24.7,SN II,0.033,141.42857142857142,39.42839303013345,final_luminosity_arrays\ZTF24aaosrdt_epoch_3_lum.npy,2.914388443485324e+27
ZTF24aaostbr,1,10:51:24.27,+08:33:29.8,SN Ia-91bg,0.02315,99.21428571428572,-2323.528280310933,final_luminosity_arrays\ZTF24aaostbr_epoch_1_lum.npy,1.493384613397904e+27
ZTF24aaostbr,2,10:51:24.27,+08:33:29.8,SN Ia-91bg,0.02315,99.21428571428572,-1373.5209500074586,final_luminosity_arrays\ZTF24aaostbr_epoch_2_lum.npy,1.6460349728736722e+27
ZTF24aaostbr,3,10:51:24.27,+08:33:29.8,SN Ia-91bg,0.02315,99.21428571428572,-487.0429164835374,final_luminosity_arrays\ZTF24aaostbr_epoch_3_lum.npy,1.3002015396315775e+27
ZTF24aaosvzx,1,17:15:02.86,+46:02:41.6,SN Ia-91bg,0.028,120.0,-1796.0200046722737,final_luminosity_arrays\ZTF24aaosvzx_epoch_1_lum.npy,2.1321639163811236e+27
ZTF24aaosvzx,2,17:15:02.86,+46:02:41.6,SN Ia-91bg,0.028,120.0,-890.3779813259702,final_luminosity_arrays\ZTF24aaosvzx_epoch_2_lum.npy,1.5608698555487814e+27
ZTF24aaosvzx,3,17:15:02.86,+46:02:41.6,SN Ia-91bg,0.028,120.0,33.74653229270681,final_luminosity_arrays\ZTF24aaosvzx_epoch_3_lum.npy,1.997419222568273e+27
ZTF24aaotmdk,1,16:03:02.08,+05:38:50.4,SN Ia,0.066,282.85714285714283,-1778.9273135011097,final_luminosity_arrays\ZTF24aaotmdk_epoch_1_lum.npy,1.412792291061861e+28
ZTF24aaotmdk,2,16:03:02.08,+05:38:50.4,SN Ia,0.066,282.85714285714283,-910.2593960527043,final_luminosity_arrays\ZTF24aaotmdk_epoch_2_lum.npy,1.1415258683325877e+28
ZTF24aaotmdk,3,16:03:02.08,+05:38:50.4,SN Ia,0.066,282.85714285714283,28.76499419119803,final_luminosity_arrays\ZTF24aaotmdk_epoch_3_lum.npy,1.3053376894772543e+28
ZTF24aaotzpd,1,16:57:48.00,+79:46:53.9,SN II,0.0496,212.57142857142856,-2329.80563367164,final_luminosity_arrays\ZTF24aaotzpd_epoch_1_lum.npy,5.512839333704894e+27
ZTF24aaotzpd,2,16:57:48.00,+79:46:53.9,SN II,0.0496,212.57142857142856,-1301.7949629399325,final_luminosity_arrays\ZTF24aaotzpd_epoch_2_lum.npy,9.63438878801392e+27
ZTF24aaotzpd,3,16:57:48.00,+79:46:53.9,SN II,0.0496,212.57142857142856,-445.2781946472497,final_luminosity_arrays\ZTF24aaotzpd_epoch_3_lum.npy,5.51284431116397e+27
ZTF24aaoumhw,1,21:09:25.54,-01:58:07.2,SN Ia,0.056,240.0,-2225.9522348485366,final_luminosity_arrays\ZTF24aaoumhw_epoch_1_lum.npy,1.0779471787562751e+28
ZTF24aaoumhw,2,21:09:25.54,-01:58:07.2,SN Ia,0.056,240.0,-1313.0734469697486,final_luminosity_arrays\ZTF24aaoumhw_epoch_2_lum.npy,1.445794180204626e+28
ZTF24aaoumhw,3,21:09:25.54,-01:58:07.2,SN Ia,0.056,240.0,-461.74768939399104,final_luminosity_arrays\ZTF24aaoumhw_epoch_3_lum.npy,9.725923024003164e+27
ZTF24aaoupgb,1,01:38:42.54,+31:06:32.1,SN II,0.04,171.42857142857142,-1804.3073918159976,final_luminosity_arrays\ZTF24aaoupgb_epoch_1_lum.npy,4.3632710542092577e+27
ZTF24aaoupgb,2,01:38:42.54,+31:06:32.1,SN II,0.04,171.42857142857142,-913.9227764313824,final_luminosity_arrays\ZTF24aaoupgb_epoch_2_lum.npy,3.5575460760343536e+27
ZTF24aaoupgb,3,01:38:42.54,+31:06:32.1,SN II,0.04,171.42857142857142,-20.653545662151792,final_luminosity_arrays\ZTF24aaoupgb_epoch_3_lum.npy,4.771938228574711e+27
ZTF24aaoupov,1,02:03:28.87,+38:07:09.1,SN II,0.01886,80.82857142857142,-1828.9864156906167,final_luminosity_arrays\ZTF24aaoupov_epoch_1_lum.npy,1.0974687155917711e+27
ZTF24aaoupov,2,02:03:28.87,+38:07:09.1,SN II,0.01886,80.82857142857142,-913.257071129048,final_luminosity_arrays\ZTF24aaoupov_epoch_2_lum.npy,8.822082212404271e+26
ZTF24aaoupov,3,02:03:28.87,+38:07:09.1,SN II,0.01886,80.82857142857142,39.76885981337773,final_luminosity_arrays\ZTF24aaoupov_epoch_3_lum.npy,1.0736442123931246e+27
ZTF24aaouput,1,22:24:04.99,+00:11:56.0,SLSN-II,0.196,840.0,-2008.4855769232167,final_luminosity_arrays\ZTF24aaouput_epoch_1_lum.npy,9.66834697256175e+28
ZTF24aaouput,2,22:24:04.99,+00:11:56.0,SLSN-II,0.196,840.0,-1134.739757525224,final_luminosity_arrays\ZTF24aaouput_epoch_2_lum.npy,1.2828434980336255e+29
ZTF24aaouput,3,22:24:04.99,+00:11:56.0,SLSN-II,0.196,840.0,-344.60597826100974,final_luminosity_arrays\ZTF24aaouput_epoch_3_lum.npy,1.2008625631598753e+29
ZTF24aaouvvr,1,10:39:34.54,-00:15:07.2,SN II,0.0188,80.57142857142857,-2291.173684727225,final_luminosity_arrays\ZTF24aaouvvr_epoch_1_lum.npy,1.3290063721623818e+27
ZTF24aaouvvr,2,10:39:34.54,-00:15:07.2,SN II,0.0188,80.57142857142857,-1329.257705143401,final_luminosity_arrays\ZTF24aaouvvr_epoch_2_lum.npy,1.321028109219678e+27
ZTF24aaouvvr,3,10:39:34.54,-00:15:07.2,SN II,0.0188,80.57142857142857,-474.3303396153288,final_luminosity_arrays\ZTF24aaouvvr_epoch_3_lum.npy,9.14820181278601e+26
ZTF24aaovaxw,1,11:22:25.45,+59:22:51.5,SN Ia,0.05127,219.72857142857143,-2257.4608392748737,final_luminosity_arrays\ZTF24aaovaxw_epoch_1_lum.npy,6.417500657012905e+27
ZTF24aaovaxw,2,11:22:25.45,+59:22:51.5,SN Ia,0.05127,219.72857142857143,-1306.2304227310742,final_luminosity_arrays\ZTF24aaovaxw_epoch_2_lum.npy,7.431690946665677e+27
ZTF24aaovaxw,3,11:22:25.45,+59:22:51.5,SN Ia,0.05127,219.72857142857143,-432.0496699273224,final_luminosity_arrays\ZTF24aaovaxw_epoch_3_lum.npy,6.215825719302512e+27
ZTF24aaovcdx,1,11:24:00.28,+16:31:47.3,SN Ia,0.07,300.00000000000006,-1743.1838546644583,final_luminosity_arrays\ZTF24aaovcdx_epoch_1_lum.npy,1.4667719307690143e+28
ZTF24aaovcdx,2,11:24:00.28,+16:31:47.3,SN Ia,0.07,300.00000000000006,-858.1371256924956,final_luminosity_arrays\ZTF24aaovcdx_epoch_2_lum.npy,1.3291238240977132e+28
ZTF24aaovcdx,3,11:24:00.28,+16:31:47.3,SN Ia,0.07,300.00000000000006,-25.426845318663897,final_luminosity_arrays\ZTF24aaovcdx_epoch_3_lum.npy,1.2330052259711049e+28
ZTF24aaovevh,1,11:28:52.95,-15:35:34.1,SN Ia-91T,0.07,300.00000000000006,-2140.3854707403925,final_luminosity_arrays\ZTF24aaovevh_epoch_1_lum.npy,2.077497917532749e+28
ZTF24aaovevh,2,11:28:52.95,-15:35:34.1,SN Ia-91T,0.07,300.00000000000006,-1272.161171674972,final_luminosity_arrays\ZTF24aaovevh_epoch_2_lum.npy,1.3773178971532197e+28
ZTF24aaovevh,3,11:28:52.95,-15:35:34.1,SN Ia-91T,0.07,300.00000000000006,-406.7406109273085,final_luminosity_arrays\ZTF24aaovevh_epoch_3_lum.npy,1.677193115613291e+28
ZTF24aaoviqs,1,12:16:07.63,-03:17:49.4,SN Ia,0.08,342.85714285714283,-1702.0348079562946,final_luminosity_arrays\ZTF24aaoviqs_epoch_1_lum.npy,1.4513898490787398e+28
ZTF24aaoviqs,2,12:16:07.63,-03:17:49.4,SN Ia,0.08,342.85714285714283,-874.2570301785167,final_luminosity_arrays\ZTF24aaoviqs_epoch_2_lum.npy,1.5130110849909886e+28
ZTF24aaoviqs,3,12:16:07.63,-03:17:49.4,SN Ia,0.08,342.85714285714283,18.335562414075763,final_luminosity_arrays\ZTF24aaoviqs_epoch_3_lum.npy,1.9169364542837864e+28
ZTF24aaovokk,1,16:07:51.29,+48:45:23.0,SN Ia,0.04025,172.5,-2320.905388127659,final_luminosity_arrays\ZTF24aaovokk_epoch_1_lum.npy,3.5042887089673426e+27
ZTF24aaovokk,2,16:07:51.29,+48:45:23.0,SN Ia,0.04025,172.5,-1330.7587887525087,final_luminosity_arrays\ZTF24aaovokk_epoch_2_lum.npy,5.520782215727756e+27
ZTF24aaovokk,3,16:07:51.29,+48:45:23.0,SN Ia,0.04025,172.5,-439.6268493148734,final_luminosity_arrays\ZTF24aaovokk_epoch_3_lum.npy,4.063897825824372e+27
ZTF24aaovqaq,1,14:37:43.45,+37:38:06.8,SN Ia,0.079,338.57142857142856,-2215.36796107505,final_luminosity_arrays\ZTF24aaovqaq_epoch_1_lum.npy,1.29202962619315e+28
ZTF24aaovqaq,2,14:37:43.45,+37:38:06.8,SN Ia,0.079,338.57142857142856,-1247.8054031510462,final_luminosity_arrays\ZTF24aaovqaq_epoch_2_lum.npy,1.9457048641970231e+28
ZTF24aaovqaq,3,14:37:43.45,+37:38:06.8,SN Ia,0.079,338.57142857142856,-422.9675903614262,final_luminosity_arrays\ZTF24aaovqaq_epoch_3_lum.npy,1.2674922247377218e+28
ZTF24aaowjlw,1,15:10:09.23,+06:45:06.0,SLSN-I,0.13,557.1428571428571,-1672.8279764525,final_luminosity_arrays\ZTF24aaowjlw_epoch_1_lum.npy,5.420988112649715e+28
ZTF24aaowjlw,2,15:10:09.23,+06:45:06.0,SLSN-I,0.13,557.1428571428571,-780.7925782224115,final_luminosity_arrays\ZTF24aaowjlw_epoch_2_lum.npy,4.498049372211198e+28
ZTF24aaowjlw,3,15:10:09.23,+06:45:06.0,SLSN-I,0.13,557.1428571428571,60.80034213157091,final_luminosity_arrays\ZTF24aaowjlw_epoch_3_lum.npy,6.178932586402731e+28
ZTF24aaoxbth,1,15:58:21.84,-13:09:00.9,SN Ia,0.08,342.85714285714283,-2163.2000707305483,final_luminosity_arrays\ZTF24aaoxbth_epoch_1_lum.npy,2.0921163263388203e+28
ZTF24aaoxbth,2,15:58:21.84,-13:09:00.9,SN Ia,0.08,342.85714285714283,-1258.5704411009187,final_luminosity_arrays\ZTF24aaoxbth_epoch_2_lum.npy,1.800285093515414e+28
ZTF24aaoxbth,3,15:58:21.84,-13:09:00.9,SN Ia,0.08,342.85714285714283,-401.1630336935114,final_luminosity_arrays\ZTF24aaoxbth_epoch_3_lum.npy,1.6243754495543828e+28
ZTF24aaoyfpn,1,22:34:35.49,+05:49:11.2,SN IIb,0.0276,118.28571428571428,-2362.270286842276,final_luminosity_arrays\ZTF24aaoyfpn_epoch_1_lum.npy,2.023515731479884e+27
ZTF24aaoyfpn,2,22:34:35.49,+05:49:11.2,SN IIb,0.0276,118.28571428571428,-1337.5524978193102,final_luminosity_arrays\ZTF24aaoyfpn_epoch_2_lum.npy,3.2902148271567434e+27
ZTF24aaoyfpn,3,22:34:35.49,+05:49:11.2,SN IIb,0.0276,118.28571428571428,-460.7521864140943,final_luminosity_arrays\ZTF24aaoyfpn_epoch_3_lum.npy,2.282513747173868e+27
ZTF24aaozxhx,1,14:37:42.32,+02:17:04.1,SN II,0.00584,25.02857142857143,-1872.314479734656,final_luminosity_arrays\ZTF24aaozxhx_epoch_1_lum.npy,1.645881225713692e+26
ZTF24aaozxhx,2,14:37:42.32,+02:17:04.1,SN II,0.00584,25.02857142857143,-946.7199517779228,final_luminosity_arrays\ZTF24aaozxhx_epoch_2_lum.npy,1.0422235388163097e+26
ZTF24aaozxhx,3,14:37:42.32,+02:17:04.1,SN II,0.00584,25.02857142857143,13.671362944100498,final_luminosity_arrays\ZTF24aaozxhx_epoch_3_lum.npy,9.994215410807556e+25
ZTF24aapadbb,1,15:21:58.80,+62:48:22.7,SLSN-I,0.039,167.14285714285714,-2359.2495789107825,final_luminosity_arrays\ZTF24aapadbb_epoch_1_lum.npy,3.901499463618336e+27
ZTF24aapadbb,2,15:21:58.80,+62:48:22.7,SLSN-I,0.039,167.14285714285714,-1326.5258060522644,final_luminosity_arrays\ZTF24aapadbb_epoch_2_lum.npy,5.291107741852314e+27
ZTF24aapadbb,3,15:21:58.80,+62:48:22.7,SLSN-I,0.039,167.14285714285714,-457.4208974863356,final_luminosity_arrays\ZTF24aapadbb_epoch_3_lum.npy,3.553416023351587e+27
ZTF24aapebzb,1,13:49:28.36,+71:30:59.7,SN II,0.0483,207.0,-2268.6642461031606,final_luminosity_arrays\ZTF24aapebzb_epoch_1_lum.npy,7.283721439030804e+27
ZTF24aapebzb,2,13:49:28.36,+71:30:59.7,SN II,0.0483,207.0,,final_luminosity_arrays\ZTF24aapebzb_epoch_2_lum.npy,5.655347045429171e+27
