Transient Name,Epoch,Peak Flux,RMS Flux,redshift,dt,Luminosity (erg/s/Hz),RA,Dec,Unique FITS Part
ZTF19aasszud,VLASS1.2v2,2.866,0.255,0.06452,-23.5,2.7402440102715585e+28,20:54:32.63,-05:45:25.0,T09t32/VLASS1.2.ql.T09t32.J205403-053000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aasszud,VLASS2.2,2.845,0.224,0.06452,880.5,2.4071163070620747e+28,20:54:32.63,-05:45:25.0,T09t32/VLASS2.2.ql.T09t32.J205403-053000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgaiq,VLASS1.1v2,0.306,0.121,0.0396,-544.21,4.7279287762327984e+27,09:37:32.45,+14:38:35.6,T14t15/VLASS1.1.ql.T14t15.J093833+143000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgaiq,VLASS2.1,0.433,0.158,0.0396,526.79,6.173659063180018e+27,09:37:32.45,+14:38:35.6,T14t15/VLASS2.1.ql.T14t15.J093833+143000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgaiq,VLASS3.1,0.382,0.132,0.0396,1362.79,5.157740483163053e+27,09:37:32.45,+14:38:35.6,T14t15/VLASS3.1.ql.T14t15.J093833+143000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgopg,VLASS1.1v2,0.438,0.163,0.0732,-484.23,2.281878131318248e+28,11:32:13.74,+07:06:49.9,T12t18/VLASS1.1.ql.T12t18.J113406+073000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgopg,VLASS2.1,0.406,0.163,0.0732,445.77,2.281878131318248e+28,11:32:13.74,+07:06:49.9,T12t18/VLASS2.1.ql.T12t18.J113406+073000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgopg,VLASS3.1,0.415,0.12,0.0732,1382.77,1.6799102807250908e+28,11:32:13.74,+07:06:49.9,T12t18/VLASS3.1.ql.T12t18.J113406+073000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgrpm,VLASS1.2v2,0.274,0.132,0.08033,-13.23,2.247259035683034e+28,11:41:32.26,+22:34:02.4,T16t16/VLASS1.2.ql.T16t16.J114302+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgrpm,VLASS2.2,0.366,0.095,0.08033,943.77,1.617345518105214e+28,11:41:32.26,+22:34:02.4,T16t16/VLASS2.2.ql.T16t16.J114302+223000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgrxl,VLASS1.2v2,0.471,0.159,0.062,-12.23,1.5722163922087005e+28,11:14:56.58,+19:49:59.5,T15t15/VLASS1.2.ql.T15t15.J111339+193000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgrxl,VLASS2.2,0.387,0.123,0.062,929.77,1.2162428694444663e+28,11:14:56.58,+19:49:59.5,T15t15/VLASS2.2.ql.T15t15.J111339+193000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgrxv,VLASS1.2v2,0.237,0.112,0.04,-20.23,4.467702759981387e+27,11:29:42.60,+24:38:24.7,T17t16/VLASS1.2.ql.T17t16.J113019+243000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgrxv,VLASS2.2,0.208,0.116,0.04,921.77,4.6272635728378656e+27,11:29:42.60,+24:38:24.7,T17t16/VLASS2.2.ql.T17t16.J113019+243000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgsdl,VLASS1.2v2,0.293,0.121,0.08,-14.28,2.04217845043134e+28,11:41:32.02,+29:59:00.1,T18t16/VLASS1.2.ql.T18t16.J114009+293000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgsdl,VLASS2.2,0.26,0.103,0.08,949.72,1.7383833090448592e+28,11:41:32.02,+29:59:00.1,T18t16/VLASS2.2.ql.T18t16.J114009+293000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgwhs,VLASS1.1v2,0.338,0.131,0.04102,-551.38,5.503620346913132e+27,17:40:53.83,+38:44:07.4,T20t23/VLASS1.1.ql.T20t23.J173832+383000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgwhs,VLASS2.1,0.241,0.132,0.04102,505.62,5.545632715973537e+27,17:40:53.83,+38:44:07.4,T20t23/VLASS2.1.ql.T20t23.J173832+383000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgwhs,VLASS3.1,0.213,0.103,0.04102,1358.62,4.327274013221775e+27,17:40:53.83,+38:44:07.4,T20t23/VLASS3.1.ql.T20t23.J173832+383000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgznl,VLASS1.2v2,0.29,0.108,0.0671,-18.39,1.259761311978384e+28,14:12:11.62,+40:05:55.0,T21t15/VLASS1.2.ql.T21t15.J141303+403000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatgznl,VLASS2.2,0.311,0.118,0.0671,926.61,1.3764058779023086e+28,14:12:11.62,+40:05:55.0,T21t15/VLASS2.2.ql.T21t15.J141303+403000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aathcvn,VLASS1.2v2,0.359,0.127,0.04,-30.4,5.06605580819318e+27,17:05:31.66,+12:34:06.2,T14t26/VLASS1.2.ql.T14t26.J170634+123000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aathcvn,VLASS2.2,0.325,0.124,0.04,883.6,4.9463851985508217e+27,17:05:31.66,+12:34:06.2,T14t26/VLASS2.2.ql.T14t26.J170634+123000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatlmbo,VLASS1.2v2,0.277,0.126,0.00775,-45.25,1.7988421408864616e+26,13:53:29.11,+40:16:31.3,T21t14/VLASS1.2.ql.T21t14.J135449+403000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatlmbo,VLASS2.2,0.288,0.108,0.00775,888.75,1.5418646921883954e+26,13:53:29.11,+40:16:31.3,T21t14/VLASS2.2.ql.T21t14.J135449+403000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatnfci,VLASS1.2v2,0.501,0.18,0.066,49.64,2.028223521258126e+28,16:14:49.34,-11:55:40.5,T08t25/VLASS1.2.ql.T08t25.J161415-113000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatnfci,VLASS2.2,0.248,0.126,0.066,987.64,1.4197564648806884e+28,16:14:49.34,-11:55:40.5,T08t25/VLASS2.2.ql.T08t25.J161415-113000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatnfvj,VLASS1.2v2,0.402,0.127,0.0835,-8.36,2.3462372490584147e+28,15:16:07.96,+15:27:30.8,T14t23/VLASS1.2.ql.T14t23.J151511+153000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatnfvj,VLASS2.2,0.236,0.116,0.0835,941.64,2.1430198495336705e+28,15:16:07.96,+15:27:30.8,T14t23/VLASS2.2.ql.T14t23.J151511+153000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatudsq,VLASS1.2v2,0.339,0.121,0.0339,-18.38,3.436259294510619e+27,19:45:50.56,-06:18:46.0,T09t30/VLASS1.2.ql.T09t30.J194608-063000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatudsq,VLASS2.2,0.17,0.105,0.0339,922.62,2.981877900195165e+27,19:45:50.56,-06:18:46.0,T09t30/VLASS2.2.ql.T09t30.J194608-063000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatvkrn,VLASS1.1v2,0.425,0.134,0.05,-582.47,8.47267415283219e+27,20:29:40.91,+02:23:07.5,T11t31/VLASS1.1.ql.T11t31.J203001+023000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatvkrn,VLASS2.1,0.4,0.154,0.05,460.53,9.737252384598188e+27,20:29:40.91,+02:23:07.5,T11t31/VLASS2.1.ql.T11t31.J203001+023000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatvkrn,VLASS3.1,0.376,0.162,0.05,1405.53,1.0243083677304589e+28,20:29:40.91,+02:23:07.5,T11t31/VLASS3.1.ql.T11t31.J203001+023000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatvlfl,VLASS1.1v2,0.348,0.105,0.066,-558.47,1.1831303874005737e+28,21:14:30.78,+07:49:41.6,T12t32/VLASS1.1.ql.T12t32.J211415+073000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatvlfl,VLASS2.1,0.307,0.185,0.066,463.53,2.084563063515296e+28,21:14:30.78,+07:49:41.6,T12t32/VLASS2.1.ql.T12t32.J211415+073000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatvlfl,VLASS3.1,0.221,0.136,0.066,1402.53,1.532435549395029e+28,21:14:30.78,+07:49:41.6,T12t32/VLASS3.1.ql.T12t32.J211415+073000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatvljp,VLASS1.1v2,0.287,0.109,0.052,-567.49,7.475562261923459e+27,21:06:08.11,+14:58:53.9,T14t32/VLASS1.1.ql.T14t32.J210647+143000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatvljp,VLASS2.1,0.439,0.171,0.052,444.51,1.1727716943017537e+28,21:06:08.11,+14:58:53.9,T14t32/VLASS2.1.ql.T14t32.J210647+143000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatvljp,VLASS3.1,0.339,0.116,0.052,1373.51,7.955644242046985e+27,21:06:08.11,+14:58:53.9,T14t32/VLASS3.1.ql.T14t32.J210647+143000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatvmbo,VLASS1.1v2,0.308,0.133,0.06,-555.49,1.2281993216428242e+28,21:22:14.24,+05:47:18.6,T12t33/VLASS1.1.ql.T12t33.J212200+053000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatvmbo,VLASS2.1,0.513,0.181,0.06,471.51,1.6714592271981292e+28,21:22:14.24,+05:47:18.6,T12t33/VLASS2.1.ql.T12t33.J212200+053000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatvmbo,VLASS3.1,0.374,0.161,0.06,1406.51,1.4867675998834187e+28,21:22:14.24,+05:47:18.6,T12t33/VLASS3.1.ql.T12t33.J212200+053000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatvvvu,VLASS1.2v2,0.286,0.142,0.04,47.51,5.664408856404971e+27,21:21:54.86,+30:09:03.1,T18t29/VLASS1.2.ql.T18t29.J212047+303000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatzlmw,VLASS1.2v2,0.414,0.146,0.07,31.62,1.8608611480550555e+28,17:13:59.19,+03:29:32.6,T11t26/VLASS1.2.ql.T11t26.J171402+033000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aatzlmw,VLASS2.2,0.512,0.176,0.07,904.62,2.243229877107464e+28,17:13:59.19,+03:29:32.6,T11t26/VLASS2.2.ql.T11t26.J171402+033000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaugoig,VLASS1.2v2,0.267,0.11,0.0509,-27.17,7.217056995277491e+27,11:42:00.30,+26:54:52.5,T17t16/VLASS1.2.ql.T17t16.J114355+263000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaugoig,VLASS2.2,0.264,0.096,0.0509,914.83,6.29852246860581e+27,11:42:00.30,+26:54:52.5,T17t16/VLASS2.2.ql.T17t16.J114355+263000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauguzk,VLASS1.2v2,0.372,0.118,0.0536,-13.17,8.618023107286639e+27,10:19:02.08,+38:22:26.2,T20t13/VLASS1.2.ql.T20t13.J101908+383000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauguzk,VLASS2.2,0.57,0.15,0.0536,941.83,1.0955114119432167e+28,10:19:02.08,+38:22:26.2,T20t13/VLASS2.2.ql.T20t13.J101908+383000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauhhjy,VLASS1.2v2,0.331,0.124,0.0682,-6.2,1.4964867606937823e+28,10:39:04.28,+39:58:20.1,T20t14/VLASS1.2.ql.T20t14.J103652+393000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauhhjy,VLASS2.2,0.341,0.144,0.0682,916.8,1.737855593063747e+28,10:39:04.28,+39:58:20.1,T20t14/VLASS2.2.ql.T20t14.J103652+393000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauhwbp,VLASS1.1v2,0.294,0.093,0.03942,-565.18,3.59996548031923e+27,12:04:01.02,+65:05:46.7,T27t08/VLASS1.1.ql.T27t08.J120403+653000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauhwbp,VLASS2.1,0.273,0.124,0.03942,480.82,4.799953973758974e+27,12:04:01.02,+65:05:46.7,T27t08/VLASS2.1.ql.T27t08.J120403+653000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauhwbp,VLASS3.1,0.28,0.143,0.03942,1377.82,5.535430792318816e+27,12:04:01.02,+65:05:46.7,T27t08/VLASS3.1.ql.T27t08.J120403+653000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauitks,VLASS1.1v2,0.226,0.117,0.098,-591.25,3.0358917332887783e+28,13:21:02.64,+20:05:55.5,T16t18/VLASS1.1.ql.T16t18.J132110+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauitks,VLASS2.1,0.417,0.159,0.098,432.75,4.125699022161673e+28,13:21:02.64,+20:05:55.5,T16t18/VLASS2.1.ql.T16t18.J132110+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauitks,VLASS3.1,0.293,0.112,0.098,1354.75,2.9061527703277194e+28,13:21:02.64,+20:05:55.5,T16t18/VLASS3.1.ql.T16t18.J132110+203000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauivtj,VLASS1.2v2,0.394,0.144,0.07,-17.25,1.8353698994515617e+28,13:28:45.38,+06:41:55.4,T12t21/VLASS1.2.ql.T12t21.J133003+063000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauivtj,VLASS2.2,0.306,0.108,0.07,911.75,1.3765274245886711e+28,13:28:45.38,+06:41:55.4,T12t21/VLASS2.2.ql.T12t21.J133003+063000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaujiwc,VLASS1.2v2,0.441,0.169,0.038,-1.27,6.066570835565131e+27,14:32:30.83,+08:32:26.6,T13t22/VLASS1.2.ql.T13t22.J143420+083000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaujiwc,VLASS2.2,0.583,0.131,0.038,878.73,4.702489819284215e+27,14:32:30.83,+08:32:26.6,T13t22/VLASS2.2.ql.T13t22.J143420+083000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaujzqh,VLASS1.1v2,0.307,0.119,0.0426,-570.3,5.404317725877572e+27,16:01:06.63,+49:00:35.0,T23t17/VLASS1.1.ql.T23t17.J160302+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaujzqh,VLASS2.1,0.533,0.15,0.0426,459.7,6.812165200686014e+27,16:01:06.63,+49:00:35.0,T23t17/VLASS2.1.ql.T23t17.J160302+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaujzqh,VLASS3.1,0.497,0.129,0.0426,1386.7,5.858462072589973e+27,16:01:06.63,+49:00:35.0,T23t17/VLASS3.1.ql.T23t17.J160302+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaulzvc,VLASS1.1v2,0.174,0.103,0.07,-600.43,1.3127993030799362e+28,18:54:46.27,+55:10:20.7,T24t19/VLASS1.1.ql.T24t19.J185218+553000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaulzvc,VLASS2.1,0.412,0.148,0.07,487.57,1.8863523966585487e+28,18:54:46.27,+55:10:20.7,T24t19/VLASS2.1.ql.T24t19.J185218+553000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaulzvc,VLASS3.1,0.298,0.111,0.07,1379.57,1.414764297493912e+28,18:54:46.27,+55:10:20.7,T24t19/VLASS3.1.ql.T24t19.J185218+553000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaumvig,VLASS1.1v2,0.27,0.113,0.049,-530.3,6.852159369142625e+27,16:37:48.25,+25:47:22.1,T17t23/VLASS1.1.ql.T17t23.J163637+253000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaumvig,VLASS2.1,0.299,0.123,0.049,485.7,7.458545154022504e+27,16:37:48.25,+25:47:22.1,T17t23/VLASS2.1.ql.T17t23.J163637+253000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaumvig,VLASS3.1,0.297,0.133,0.049,1374.7,8.064930938902382e+27,16:37:48.25,+25:47:22.1,T17t23/VLASS3.1.ql.T17t23.J163637+253000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauoulb,VLASS1.2v2,0.375,0.135,0.05362,11.83,9.867241510634104e+27,10:36:32.67,+45:16:46.6,T22t11/VLASS1.2.ql.T22t11.J103646+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauoulb,VLASS2.2,0.308,0.113,0.05362,928.83,8.259246597790027e+27,10:36:32.67,+45:16:46.6,T22t11/VLASS2.2.ql.T22t11.J103646+453000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaupkev,VLASS1.1v2,0.237,0.121,0.09,-558.28,2.6198515344996848e+28,15:21:26.52,+37:27:16.5,T20t20/VLASS1.1.ql.T20t20.J151930+373000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaupkev,VLASS2.1,0.304,0.131,0.09,499.72,2.8363681902434606e+28,15:21:26.52,+37:27:16.5,T20t20/VLASS2.1.ql.T20t20.J151930+373000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaupkev,VLASS3.1,0.273,0.108,0.09,1401.72,2.3383798820327765e+28,15:21:26.52,+37:27:16.5,T20t20/VLASS3.1.ql.T20t20.J151930+373000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaupkrl,VLASS1.1v2,0.872,0.183,0.03666,-609.24,6.102126396571458e+27,15:51:23.68,+61:04:48.4,T26t12/VLASS1.1.ql.T26t12.J155007+613000.10.2048.v3.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaupkrl,VLASS2.1,1.032,0.176,0.03666,463.76,5.868711725664353e+27,15:51:23.68,+61:04:48.4,T26t12/VLASS2.1.ql.T26t12.J155007+613000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaupkrl,VLASS3.1,1.16,0.242,0.03666,1366.76,8.069478622788485e+27,15:51:23.68,+61:04:48.4,T26t12/VLASS3.1.ql.T26t12.J155007+613000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauplxw,VLASS1.2v2,0.398,0.147,0.087,-20.25,2.9621538719687982e+28,15:12:07.84,+01:03:37.7,T11t23/VLASS1.2.ql.T11t23.J151400+013000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauplxw,VLASS2.2,0.351,0.143,0.087,896.75,2.881551045520668e+28,15:12:07.84,+01:03:37.7,T11t23/VLASS2.2.ql.T11t23.J151400+013000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauqywe,VLASS1.1v2,0.324,0.119,0.058,-605.35,1.0239930455660507e+28,17:50:30.80,+77:29:01.8,T30t07/VLASS1.1.ql.T30t07.J175534+773000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauqywe,VLASS2.1,0.35,0.138,0.058,473.65,1.1874877335135715e+28,17:50:30.80,+77:29:01.8,T30t07/VLASS2.1.ql.T30t07.J175534+773000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauqywe,VLASS3.1,0.284,0.105,0.058,1372.65,9.035232754994564e+27,17:50:30.80,+77:29:01.8,T30t07/VLASS3.1.ql.T30t07.J175534+773000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaurhox,VLASS1.2v2,0.32,0.124,0.07,-9.27,1.580457413416623e+28,16:32:03.97,+42:30:42.1,T21t17/VLASS1.2.ql.T21t17.J162936+423000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaurhox,VLASS2.2,0.268,0.102,0.07,915.73,1.3000536787781896e+28,16:32:03.97,+42:30:42.1,T21t17/VLASS2.2.ql.T21t17.J162936+423000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaurstb,VLASS1.1v2,0.286,0.106,0.05,-586.39,6.702264628359792e+27,18:09:44.02,+44:10:51.8,T22t19/VLASS1.1.ql.T22t19.J180820+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaurstb,VLASS2.1,0.401,0.136,0.05,457.61,8.59913197600879e+27,18:09:44.02,+44:10:51.8,T22t19/VLASS2.1.ql.T22t19.J180820+443000.10.2048.v2.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaurstb,VLASS3.1,0.312,0.109,0.05,1390.61,6.891951363124691e+27,18:09:44.02,+44:10:51.8,T22t19/VLASS3.1.ql.T22t19.J180820+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaurxsa,VLASS1.2v2,0.534,0.151,0.052,-39.42,1.0356054142664608e+28,17:40:17.62,+17:41:39.0,T15t24/VLASS1.2.ql.T15t24.J174211+173000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aaurxsa,VLASS2.2,0.394,0.136,0.052,883.58,9.327307042399914e+27,17:40:17.62,+17:41:39.0,T15t24/VLASS2.2.ql.T15t24.J174211+173000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauuzlr,VLASS1.1v2,0.4,0.127,0.064,-460.17,1.3418657154605171e+28,11:39:01.64,-18:04:31.9,T06t18/VLASS1.1.ql.T06t18.J113855-183000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauuzlr,VLASS2.1,0.553,0.143,0.064,536.83,1.510919663864992e+28,11:39:01.64,-18:04:31.9,T06t18/VLASS2.1.ql.T06t18.J113855-183000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauuzlr,VLASS3.1,0.407,0.136,0.064,1480.83,1.4369585614380348e+28,11:39:01.64,-18:04:31.9,T06t18/VLASS3.1.ql.T06t18.J113855-183000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauvjws,VLASS1.1v2,0.284,0.13,0.09351,-528.2,3.052874677501288e+28,12:31:57.73,+35:51:13.7,T19t16/VLASS1.1.ql.T19t16.J123144+353000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauvjws,VLASS2.1,0.24,0.141,0.09351,486.8,3.311194842520628e+28,12:31:57.73,+35:51:13.7,T19t16/VLASS2.1.ql.T19t16.J123144+353000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauvjws,VLASS3.1,0.334,0.116,0.09351,1408.8,2.7241035583857646e+28,12:31:57.73,+35:51:13.7,T19t16/VLASS3.1.ql.T19t16.J123144+353000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauvkxu,VLASS1.1v2,0.753,0.182,0.07,-606.2,2.3197036229179464e+28,12:51:54.04,+76:09:43.5,T29t05/VLASS1.1.ql.T29t05.J124400+763000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauvkxu,VLASS2.1,0.872,0.143,0.07,476.8,1.8226242751498145e+28,12:51:54.04,+76:09:43.5,T29t05/VLASS2.1.ql.T29t05.J124400+763000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauvkxu,VLASS3.1,0.779,0.135,0.07,1390.8,1.7206592807358391e+28,12:51:54.04,+76:09:43.5,T29t05/VLASS3.1.ql.T29t05.J124400+763000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauxmqj,VLASS1.1v2,0.416,0.152,0.07,-606.33,1.9373348938655373e+28,16:42:31.49,+78:56:01.6,T30t07/VLASS1.1.ql.T30t07.J164805+783000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauxmqj,VLASS2.1,0.304,0.11,0.07,472.67,1.4020186731921654e+28,16:42:31.49,+78:56:01.6,T30t07/VLASS2.1.ql.T30t07.J164805+783000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aauxmqj,VLASS3.1,0.262,0.1,0.07,1371.67,1.2745624301746958e+28,16:42:31.49,+78:56:01.6,T30t07/VLASS3.1.ql.T30t07.J164805+783000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aavaikm,VLASS1.1v2,0.281,0.139,0.06,-568.46,1.2836068098372374e+28,20:43:14.13,+07:32:47.3,T12t32/VLASS1.1.ql.T12t32.J204200+073000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aavaikm,VLASS2.1,0.442,0.167,0.06,453.54,1.542175088077832e+28,20:43:14.13,+07:32:47.3,T12t32/VLASS2.1.ql.T12t32.J204200+073000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aavaikm,VLASS3.1,0.318,0.138,0.06,1392.54,1.274372228471502e+28,20:43:14.13,+07:32:47.3,T12t32/VLASS3.1.ql.T12t32.J204200+073000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aavhvkd,VLASS1.2v2,0.453,0.168,0.02343,5.84,2.2442651231746064e+27,10:19:23.25,+44:24:30.7,T22t11/VLASS1.2.ql.T22t11.J101927+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aavhvkd,VLASS2.2,0.302,0.115,0.02343,922.84,1.5362529116969028e+27,10:19:23.25,+44:24:30.7,T22t11/VLASS2.2.ql.T22t11.J101927+443000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aavhwxs,VLASS1.2v2,0.312,0.125,0.08,-52.36,2.109688481850558e+28,14:33:54.84,+00:38:58.5,T11t22/VLASS1.2.ql.T11t22.J143400+003000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aavhwxs,VLASS2.2,0.472,0.163,0.08,878.64,2.751033780333127e+28,14:33:54.84,+00:38:58.5,T11t22/VLASS2.2.ql.T11t22.J143400+003000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF19aavhxby,VLASS1.2v2,0.994,0.198,0.02313,-31.36,2.576581004908373e+27,14:56:32.88,-02:06:23.1,T10t23/VLASS1.2.ql.T10t23.J145800-023000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
